year,month,day,ofns_desc,count
2016,5,14,OTHER OFFENSES RELATED TO THEF,1
2016,5,14,PETIT LARCENY,25
2016,5,14,PROSTITUTION & RELATED OFFENSES,3
2016,5,14,RAPE,3
2016,5,14,ROBBERY,3
2016,5,14,SEX CRIMES,20
2016,5,14,THEFT OF SERVICES,1
2016,5,14,THEFT-FRAUD,2
2016,5,14,VEHICLE AND TRAFFIC LAWS,2
2016,5,15,ASSAULT 3 & RELATED OFFENSES,18
2016,5,15,BURGLARY,4
2016,5,15,CRIMINAL MISCHIEF & RELATED OF,20
2016,5,15,CRIMINAL TRESPASS,2
2016,5,15,DANGEROUS DRUGS,7
2016,5,15,DANGEROUS WEAPONS,2
2016,5,15,FELONY ASSAULT,9
2016,5,15,FORGERY,2
2016,5,15,FRAUDS,2
2016,5,15,GRAND LARCENY,13
2016,5,15,GRAND LARCENY OF MOTOR VEHICLE,1
2016,5,15,HARRASSMENT 2,30
2016,5,15,INTOXICATED & IMPAIRED DRIVING,4
2016,5,15,MISCELLANEOUS PENAL LAW,3
2016,5,15,OFF. AGNST PUB ORD SENSBLTY &,6
2016,5,15,OFFENSES AGAINST PUBLIC ADMINI,3
2016,5,15,PETIT LARCENY,24
2016,5,15,RAPE,5
2016,5,15,ROBBERY,4
2016,5,15,SEX CRIMES,12
2016,5,15,THEFT-FRAUD,1
2016,5,15,VEHICLE AND TRAFFIC LAWS,7
2016,5,16,ARSON,1
2016,5,16,ASSAULT 3 & RELATED OFFENSES,23
2016,5,16,CRIMINAL MISCHIEF & RELATED OF,17
2016,5,16,CRIMINAL TRESPASS,2
2016,5,16,DANGEROUS DRUGS,3
2016,5,16,DANGEROUS WEAPONS,3
2016,5,16,FELONY ASSAULT,7
2016,5,16,GRAND LARCENY,17
2016,5,16,GRAND LARCENY OF MOTOR VEHICLE,5
2016,5,16,HARRASSMENT 2,21
2016,5,16,INTOXICATED & IMPAIRED DRIVING,1
2016,5,16,MISCELLANEOUS PENAL LAW,5
2016,5,16,OFF. AGNST PUB ORD SENSBLTY &,8
2016,5,16,OFFENSES AGAINST PUBLIC ADMINI,3
2016,5,16,OFFENSES INVOLVING FRAUD,1
2016,5,16,PETIT LARCENY,30
2016,5,16,POSSESSION OF STOLEN PROPERTY,1
2016,5,16,ROBBERY,7
2016,5,16,SEX CRIMES,16
2016,5,16,THEFT-FRAUD,3
2016,5,16,UNAUTHORIZED USE OF A VEHICLE,1
2016,5,16,VEHICLE AND TRAFFIC LAWS,3
2016,5,17,ASSAULT 3 & RELATED OFFENSES,23
2016,5,17,BURGLARY,4
2016,5,17,CRIMINAL MISCHIEF & RELATED OF,24
2016,5,17,CRIMINAL TRESPASS,1
2016,5,17,DANGEROUS DRUGS,11
2016,5,17,DANGEROUS WEAPONS,6
2016,5,17,FELONY ASSAULT,6
2016,5,17,FRAUDULENT ACCOSTING,1
2016,5,17,GRAND LARCENY,7
2016,5,17,GRAND LARCENY OF MOTOR VEHICLE,2
2016,5,17,HARRASSMENT 2,25
2016,5,17,INTOXICATED & IMPAIRED DRIVING,2
2016,5,17,MISCELLANEOUS PENAL LAW,1
2016,5,17,OFF. AGNST PUB ORD SENSBLTY &,8
2016,5,17,OFFENSES AGAINST PUBLIC ADMINI,3
2016,5,17,PETIT LARCENY,39
2016,5,17,RAPE,3
2016,5,17,ROBBERY,6
2016,5,17,SEX CRIMES,14
2016,5,17,THEFT-FRAUD,4
2016,5,18,ASSAULT 3 & RELATED OFFENSES,24
2016,5,18,BURGLARY,2
2016,5,18,CRIMINAL MISCHIEF & RELATED OF,13
2016,5,18,CRIMINAL TRESPASS,2
2016,5,18,DANGEROUS DRUGS,6
2016,5,18,DANGEROUS WEAPONS,4
2016,5,18,FELONY ASSAULT,9
2016,5,18,FORGERY,1
2016,5,18,FRAUDS,1
2016,5,18,GRAND LARCENY,10
2016,5,18,GRAND LARCENY OF MOTOR VEHICLE,1
2016,5,18,HARRASSMENT 2,24
2016,5,18,INTOXICATED & IMPAIRED DRIVING,2
2016,5,18,MISCELLANEOUS PENAL LAW,4
2016,5,18,OFF. AGNST PUB ORD SENSBLTY &,10
2016,5,18,OFFENSES AGAINST PUBLIC ADMINI,5
2016,5,18,OFFENSES AGAINST THE PERSON,2
2016,5,18,OFFENSES INVOLVING FRAUD,1
2016,5,18,OTHER OFFENSES RELATED TO THEF,1
2016,5,18,PETIT LARCENY,23
2016,5,18,RAPE,2
2016,5,18,ROBBERY,6
2016,5,18,SEX CRIMES,15
2016,5,18,THEFT-FRAUD,1
2016,5,18,UNAUTHORIZED USE OF A VEHICLE,1
2016,5,19,ASSAULT 3 & RELATED OFFENSES,22
2016,5,19,BURGLARY,4
2016,5,19,CRIMINAL MISCHIEF & RELATED OF,17
2016,5,19,DANGEROUS DRUGS,13
2016,5,19,DANGEROUS WEAPONS,9
2016,5,19,FELONY ASSAULT,7
2016,5,19,FORGERY,3
2016,5,19,FRAUDS,1
2016,5,19,GRAND LARCENY,10
2016,5,19,GRAND LARCENY OF MOTOR VEHICLE,1
2016,5,19,HARRASSMENT 2,27
2016,5,19,INTOXICATED & IMPAIRED DRIVING,1
2016,5,19,MISCELLANEOUS PENAL LAW,6
2016,5,19,MURDER & NON-NEGL. MANSLAUGHTER,1
2016,5,19,OFF. AGNST PUB ORD SENSBLTY &,12
2016,5,19,OFFENSES AGAINST PUBLIC ADMINI,2
2016,5,19,OTHER OFFENSES RELATED TO THEF,1
2016,5,19,PETIT LARCENY,21
2016,5,19,RAPE,1
2016,5,19,ROBBERY,4
2016,5,19,SEX CRIMES,19
2016,5,19,VEHICLE AND TRAFFIC LAWS,2
2016,5,20,ADMINISTRATIVE CODE,2
2016,5,20,ASSAULT 3 & RELATED OFFENSES,21
2016,5,20,BURGLARY,2
2016,5,20,CRIMINAL MISCHIEF & RELATED OF,24
2016,5,20,CRIMINAL TRESPASS,2
2016,5,20,DANGEROUS DRUGS,14
2016,5,20,DANGEROUS WEAPONS,6
2016,5,20,FELONY ASSAULT,8
2016,5,20,FORGERY,2
2016,5,20,FRAUDS,2
2016,5,20,GRAND LARCENY,11
2016,5,20,GRAND LARCENY OF MOTOR VEHICLE,2
2016,5,20,HARRASSMENT 2,23
2016,5,20,INTOXICATED & IMPAIRED DRIVING,1
2016,5,20,MISCELLANEOUS PENAL LAW,8
2016,5,20,OFF. AGNST PUB ORD SENSBLTY &,12
2016,5,20,OFFENSES AGAINST PUBLIC ADMINI,4
2016,5,20,OFFENSES AGAINST THE PERSON,1
2016,5,20,PETIT LARCENY,29
2016,5,20,RAPE,2
2016,5,20,ROBBERY,6
2016,5,20,SEX CRIMES,20
2016,5,20,UNAUTHORIZED USE OF A VEHICLE,2
2016,5,21,ADMINISTRATIVE CODE,1
2016,5,21,ASSAULT 3 & RELATED OFFENSES,20
2016,5,21,BURGLARY,6
2016,5,21,CRIMINAL MISCHIEF & RELATED OF,20
2016,5,21,CRIMINAL TRESPASS,2
2016,5,21,DANGEROUS DRUGS,6
2016,5,21,DANGEROUS WEAPONS,5
2016,5,21,FELONY ASSAULT,7
2016,5,21,FORGERY,4
2016,5,21,GAMBLING,1
2016,5,21,GRAND LARCENY,13
2016,5,21,GRAND LARCENY OF MOTOR VEHICLE,3
2016,5,21,HARRASSMENT 2,26
2016,5,21,INTOXICATED & IMPAIRED DRIVING,4
2016,5,21,MISCELLANEOUS PENAL LAW,10
2016,5,21,OFF. AGNST PUB ORD SENSBLTY &,6
2016,5,21,OFFENSES AGAINST PUBLIC ADMINI,8
2016,5,21,OFFENSES AGAINST THE PERSON,1
2016,5,21,OFFENSES INVOLVING FRAUD,1
2016,5,21,PETIT LARCENY,31
2016,5,21,RAPE,2
2016,5,21,ROBBERY,8
2016,5,21,SEX CRIMES,14
2016,5,21,THEFT-FRAUD,1
2016,5,21,VEHICLE AND TRAFFIC LAWS,2
2016,5,22,ASSAULT 3 & RELATED OFFENSES,25
2016,5,22,BURGLARY,2
2016,5,22,CRIMINAL MISCHIEF & RELATED OF,15
2016,5,22,CRIMINAL TRESPASS,1
2016,5,22,DANGEROUS DRUGS,7
2016,5,22,DANGEROUS WEAPONS,5
2016,5,22,FELONY ASSAULT,7
2016,5,22,FORGERY,2
2016,5,22,GRAND LARCENY,17
2016,5,22,GRAND LARCENY OF MOTOR VEHICLE,3
2016,5,22,HARRASSMENT 2,28
2016,5,22,INTOXICATED & IMPAIRED DRIVING,3
2016,5,22,MISCELLANEOUS PENAL LAW,6
2016,5,22,OFF. AGNST PUB ORD SENSBLTY &,10
2016,5,22,OFFENSES AGAINST PUBLIC ADMINI,2
2016,5,22,OFFENSES AGAINST THE PERSON,1
2016,5,22,PETIT LARCENY,14
2016,5,22,POSSESSION OF STOLEN PROPERTY,1
2016,5,22,RAPE,2
2016,5,22,ROBBERY,12
2016,5,22,SEX CRIMES,7
2016,5,23,ASSAULT 3 & RELATED OFFENSES,20
2016,5,23,BURGLARY,7
2016,5,23,CRIMINAL MISCHIEF & RELATED OF,9
2016,5,23,CRIMINAL TRESPASS,3
2016,5,23,DANGEROUS DRUGS,5
2016,5,23,DANGEROUS WEAPONS,3
2016,5,23,FELONY ASSAULT,4
2016,5,23,FORGERY,1
2016,5,23,FRAUDS,1
2016,5,23,GRAND LARCENY,12
2016,5,23,GRAND LARCENY OF MOTOR VEHICLE,2
2016,5,23,HARRASSMENT 2,18
2016,5,23,INTOXICATED & IMPAIRED DRIVING,2
2016,5,23,MISCELLANEOUS PENAL LAW,7
2016,5,23,NYS LAWS-UNCLASSIFIED FELONY,1
2016,5,23,OFF. AGNST PUB ORD SENSBLTY &,9
2016,5,23,OFFENSES AGAINST PUBLIC ADMINI,5
2016,5,23,OFFENSES AGAINST THE PERSON,1
2016,5,23,OTHER OFFENSES RELATED TO THEF,1
2016,5,23,PETIT LARCENY,28
2016,5,23,RAPE,1
2016,5,23,ROBBERY,6
2016,5,23,SEX CRIMES,14
2016,5,23,THEFT-FRAUD,2
2016,5,23,VEHICLE AND TRAFFIC LAWS,1
2016,5,24,ASSAULT 3 & RELATED OFFENSES,25
2016,5,24,BURGLARY,4
2016,5,24,CRIMINAL MISCHIEF & RELATED OF,22
2016,5,24,CRIMINAL TRESPASS,8
2016,5,24,DANGEROUS DRUGS,11
2016,5,24,DANGEROUS WEAPONS,6
2016,5,24,FELONY ASSAULT,7
2016,5,24,FORGERY,2
2016,5,24,FRAUDS,4
2016,5,24,GRAND LARCENY,14
2016,5,24,GRAND LARCENY OF MOTOR VEHICLE,4
2016,5,24,HARRASSMENT 2,19
2016,5,24,INTOXICATED & IMPAIRED DRIVING,1
2016,5,24,MISCELLANEOUS PENAL LAW,6
2016,5,24,OFF. AGNST PUB ORD SENSBLTY &,5
2016,5,24,OFFENSES AGAINST PUBLIC ADMINI,4
2016,5,24,OFFENSES INVOLVING FRAUD,1
2016,5,24,PETIT LARCENY,20
2016,5,24,POSSESSION OF STOLEN PROPERTY,1
2016,5,24,ROBBERY,4
2016,5,24,SEX CRIMES,6
2016,5,24,THEFT OF SERVICES,1
2016,5,24,THEFT-FRAUD,5
2016,5,24,VEHICLE AND TRAFFIC LAWS,3
2016,5,25,ASSAULT 3 & RELATED OFFENSES,22
2016,5,25,BURGLARY,3
2016,5,25,CRIMINAL MISCHIEF & RELATED OF,16
2016,5,25,CRIMINAL TRESPASS,3
2016,5,25,DANGEROUS DRUGS,7
2016,5,25,DANGEROUS WEAPONS,5
2016,5,25,FELONY ASSAULT,7
2016,5,25,FORGERY,4
2016,5,25,GRAND LARCENY,15
2016,5,25,HARRASSMENT 2,17
2016,5,25,INTOXICATED & IMPAIRED DRIVING,1
2016,5,25,MISCELLANEOUS PENAL LAW,6
2016,5,25,MURDER & NON-NEGL. MANSLAUGHTER,1
2016,5,25,OFF. AGNST PUB ORD SENSBLTY &,13
2016,5,25,OFFENSES AGAINST PUBLIC ADMINI,1
2016,5,25,OFFENSES INVOLVING FRAUD,1
2016,5,25,PETIT LARCENY,21
2016,5,25,POSSESSION OF STOLEN PROPERTY,2
2016,5,25,RAPE,4
2016,5,25,ROBBERY,3
2016,5,25,SEX CRIMES,18
2016,5,25,VEHICLE AND TRAFFIC LAWS,7
2016,5,26,ASSAULT 3 & RELATED OFFENSES,15
2016,5,26,BURGLAR'S TOOLS,1
2016,5,26,BURGLARY,2
2016,5,26,CRIMINAL MISCHIEF & RELATED OF,13
2016,5,26,CRIMINAL TRESPASS,1
2016,5,26,DANGEROUS DRUGS,6
2016,5,26,DANGEROUS WEAPONS,5
2016,5,26,FELONY ASSAULT,7
2016,5,26,FORGERY,1
2016,5,26,FRAUDS,1
2016,5,26,GRAND LARCENY,16
2016,5,26,GRAND LARCENY OF MOTOR VEHICLE,1
2016,5,26,HARRASSMENT 2,21
2016,5,26,INTOXICATED & IMPAIRED DRIVING,1
2016,5,26,MISCELLANEOUS PENAL LAW,7
2016,5,26,MURDER & NON-NEGL. MANSLAUGHTER,1
2016,5,26,OFF. AGNST PUB ORD SENSBLTY &,4
2016,5,26,OFFENSES AGAINST PUBLIC ADMINI,3
2016,5,26,OFFENSES INVOLVING FRAUD,1
2016,5,26,PETIT LARCENY,27
2016,5,26,RAPE,1
2016,5,26,ROBBERY,4
2016,5,26,SEX CRIMES,20
2016,5,26,VEHICLE AND TRAFFIC LAWS,4
2016,5,27,ASSAULT 3 & RELATED OFFENSES,19
2016,5,27,BURGLARY,4
2016,5,27,CRIMINAL MISCHIEF & RELATED OF,18
2016,5,27,DANGEROUS DRUGS,7
2016,5,27,DANGEROUS WEAPONS,1
2016,5,27,FELONY ASSAULT,12
2016,5,27,FORGERY,2
2016,5,27,GRAND LARCENY,13
2016,5,27,GRAND LARCENY OF MOTOR VEHICLE,4
2016,5,27,HARRASSMENT 2,28
2016,5,27,INTOXICATED & IMPAIRED DRIVING,1
2016,5,27,MISCELLANEOUS PENAL LAW,3
2016,5,27,OFF. AGNST PUB ORD SENSBLTY &,8
2016,5,27,OFFENSES AGAINST PUBLIC ADMINI,4
2016,5,27,PETIT LARCENY,40
2016,5,27,POSSESSION OF STOLEN PROPERTY,1
2016,5,27,RAPE,3
2016,5,27,ROBBERY,4
2016,5,27,SEX CRIMES,23
2016,5,27,THEFT-FRAUD,1
2016,5,27,UNAUTHORIZED USE OF A VEHICLE,1
2016,5,27,VEHICLE AND TRAFFIC LAWS,3
2016,5,28,ASSAULT 3 & RELATED OFFENSES,18
2016,5,28,BURGLARY,4
2016,5,28,CRIMINAL MISCHIEF & RELATED OF,15
2016,5,28,CRIMINAL TRESPASS,2
2016,5,28,DANGEROUS DRUGS,11
2016,5,28,DANGEROUS WEAPONS,4
2016,5,28,FELONY ASSAULT,11
2016,5,28,FRAUDS,1
2016,5,28,GAMBLING,1
2016,5,28,GRAND LARCENY,9
2016,5,28,HARRASSMENT 2,13
2016,5,28,INTOXICATED & IMPAIRED DRIVING,2
2016,5,28,MISCELLANEOUS PENAL LAW,3
2016,5,28,OFF. AGNST PUB ORD SENSBLTY &,6
2016,5,28,OFFENSES AGAINST PUBLIC ADMINI,4
2016,5,28,OFFENSES INVOLVING FRAUD,1
2016,5,28,OTHER OFFENSES RELATED TO THEF,1
2016,5,28,OTHER STATE LAWS (NON PENAL LA,1
2016,5,28,PETIT LARCENY,21
2016,5,28,RAPE,5
2016,5,28,ROBBERY,5
2016,5,28,SEX CRIMES,16
2016,5,28,THEFT-FRAUD,1
2016,5,28,VEHICLE AND TRAFFIC LAWS,1
2016,5,29,ASSAULT 3 & RELATED OFFENSES,31
2016,5,29,BURGLARY,5
2016,5,29,CRIMINAL MISCHIEF & RELATED OF,17
2016,5,29,DANGEROUS DRUGS,4
2016,5,29,DANGEROUS WEAPONS,3
2016,5,29,FELONY ASSAULT,13
2016,5,29,FORGERY,2
2016,5,29,GRAND LARCENY,11
2016,5,29,GRAND LARCENY OF MOTOR VEHICLE,4
2016,5,29,HARRASSMENT 2,18
2016,5,29,INTOXICATED & IMPAIRED DRIVING,2
2016,5,29,MISCELLANEOUS PENAL LAW,2
2016,5,29,NYS LAWS-UNCLASSIFIED FELONY,1
2016,5,29,OFF. AGNST PUB ORD SENSBLTY &,6
2016,5,29,OFFENSES AGAINST PUBLIC ADMINI,3
2016,5,29,OFFENSES INVOLVING FRAUD,2
2016,5,29,OTHER OFFENSES RELATED TO THEF,2
2016,5,29,PETIT LARCENY,26
2016,5,29,RAPE,5
2016,5,29,ROBBERY,4
2016,5,29,SEX CRIMES,14
2016,5,29,THEFT-FRAUD,2
2016,5,29,VEHICLE AND TRAFFIC LAWS,2
2016,5,30,ARSON,1
2016,5,30,ASSAULT 3 & RELATED OFFENSES,28
2016,5,30,BURGLARY,2
2016,5,30,CRIMINAL MISCHIEF & RELATED OF,12
2016,5,30,CRIMINAL TRESPASS,1
2016,5,30,DANGEROUS DRUGS,5
2016,5,30,DANGEROUS WEAPONS,2
2016,5,30,FELONY ASSAULT,8
2016,5,30,FRAUDS,1
2016,5,30,GRAND LARCENY,7
2016,5,30,GRAND LARCENY OF MOTOR VEHICLE,4
2016,5,30,HARRASSMENT 2,27
2016,5,30,INTOXICATED & IMPAIRED DRIVING,2
2016,5,30,MISCELLANEOUS PENAL LAW,4
2016,5,30,OFF. AGNST PUB ORD SENSBLTY &,5
2016,5,30,OFFENSES AGAINST PUBLIC ADMINI,3
2016,5,30,PETIT LARCENY,28
2016,5,30,RAPE,8
2016,5,30,ROBBERY,4
2016,5,30,SEX CRIMES,19
2016,5,30,THEFT-FRAUD,1
2016,5,30,VEHICLE AND TRAFFIC LAWS,1
2016,5,31,ASSAULT 3 & RELATED OFFENSES,21
2016,5,31,BURGLARY,5
2016,5,31,CRIMINAL MISCHIEF & RELATED OF,20
2016,5,31,CRIMINAL TRESPASS,3
2016,5,31,DANGEROUS DRUGS,9
2016,5,31,DANGEROUS WEAPONS,3
2016,5,31,FELONY ASSAULT,5
2016,5,31,FORGERY,2
2016,5,31,GRAND LARCENY,18
2016,5,31,HARRASSMENT 2,30
2016,5,31,MISCELLANEOUS PENAL LAW,3
2016,5,31,OFF. AGNST PUB ORD SENSBLTY &,8
2016,5,31,OFFENSES AGAINST PUBLIC ADMINI,8
2016,5,31,OFFENSES AGAINST THE PERSON,1
2016,5,31,OFFENSES INVOLVING FRAUD,1
2016,5,31,OTHER OFFENSES RELATED TO THEF,1
2016,5,31,OTHER STATE LAWS (NON PENAL LA,1
2016,5,31,PETIT LARCENY,32
2016,5,31,POSSESSION OF STOLEN PROPERTY,1
2016,5,31,RAPE,8
2016,5,31,ROBBERY,6
2016,5,31,SEX CRIMES,14
2016,5,31,VEHICLE AND TRAFFIC LAWS,2
2016,6,1,ASSAULT 3 & RELATED OFFENSES,17
2016,6,1,BURGLARY,1
2016,6,1,CRIMINAL MISCHIEF & RELATED OF,40
2016,6,1,CRIMINAL TRESPASS,1
2016,6,1,DANGEROUS DRUGS,10
2016,6,1,DANGEROUS WEAPONS,5
2016,6,1,FELONY ASSAULT,7
2016,6,1,FORGERY,7
2016,6,1,FRAUDS,2
2016,6,1,GRAND LARCENY,20
2016,6,1,GRAND LARCENY OF MOTOR VEHICLE,3
2016,6,1,HARRASSMENT 2,25
2016,6,1,MISCELLANEOUS PENAL LAW,6
2016,6,1,MURDER & NON-NEGL. MANSLAUGHTER,1
2016,6,1,NYS LAWS-UNCLASSIFIED FELONY,2
2016,6,1,OFF. AGNST PUB ORD SENSBLTY &,7
2016,6,1,OFFENSES AGAINST PUBLIC ADMINI,2
2016,6,1,OFFENSES AGAINST THE PERSON,2
2016,6,1,PETIT LARCENY,26
2016,6,1,POSSESSION OF STOLEN PROPERTY,3
2016,6,1,PROSTITUTION & RELATED OFFENSES,1
2016,6,1,RAPE,9
2016,6,1,ROBBERY,6
2016,6,1,SEX CRIMES,31
2016,6,1,THEFT-FRAUD,1
2016,6,1,VEHICLE AND TRAFFIC LAWS,2
2016,6,2,ADMINISTRATIVE CODE,1
2016,6,2,ASSAULT 3 & RELATED OFFENSES,21
2016,6,2,BURGLARY,3
2016,6,2,CRIMINAL MISCHIEF & RELATED OF,14
2016,6,2,CRIMINAL TRESPASS,1
2016,6,2,DANGEROUS DRUGS,7
2016,6,2,DANGEROUS WEAPONS,6
2016,6,2,FELONY ASSAULT,6
2016,6,2,FORGERY,1
2016,6,2,GRAND LARCENY,9
2016,6,2,GRAND LARCENY OF MOTOR VEHICLE,3
2016,6,2,HARRASSMENT 2,32
2016,6,2,INTOXICATED & IMPAIRED DRIVING,2
2016,6,2,MISCELLANEOUS PENAL LAW,11
2016,6,2,OFF. AGNST PUB ORD SENSBLTY &,12
2016,6,2,OFFENSES AGAINST PUBLIC ADMINI,8
2016,6,2,OFFENSES INVOLVING FRAUD,2
2016,6,2,OTHER OFFENSES RELATED TO THEF,2
2016,6,2,PETIT LARCENY,26
2016,6,2,POSSESSION OF STOLEN PROPERTY,1
2016,6,2,RAPE,1
2016,6,2,ROBBERY,7
2016,6,2,SEX CRIMES,15
2016,6,2,THEFT-FRAUD,1
2016,6,3,ASSAULT 3 & RELATED OFFENSES,15
2016,6,3,BURGLARY,7
2016,6,3,CRIMINAL MISCHIEF & RELATED OF,24
2016,6,3,CRIMINAL TRESPASS,4
2016,6,3,DANGEROUS DRUGS,5
2016,6,3,DANGEROUS WEAPONS,7
2016,6,3,FELONY ASSAULT,11
2016,6,3,FORGERY,4
2016,6,3,FRAUDULENT ACCOSTING,1
2016,6,3,GRAND LARCENY,10
2016,6,3,GRAND LARCENY OF MOTOR VEHICLE,1
2016,6,3,HARRASSMENT 2,34
2016,6,3,INTOXICATED & IMPAIRED DRIVING,2
2016,6,3,MISCELLANEOUS PENAL LAW,5
2016,6,3,MURDER & NON-NEGL. MANSLAUGHTER,1
2016,6,3,OFF. AGNST PUB ORD SENSBLTY &,8
2016,6,3,OFFENSES AGAINST PUBLIC ADMINI,1
2016,6,3,OFFENSES INVOLVING FRAUD,1
2016,6,3,OTHER OFFENSES RELATED TO THEF,1
2016,6,3,OTHER STATE LAWS (NON PENAL LA,1
2016,6,3,PETIT LARCENY,39
2016,6,3,POSSESSION OF STOLEN PROPERTY,1
2016,6,3,RAPE,1
2016,6,3,ROBBERY,2
2016,6,3,SEX CRIMES,22
2016,6,3,THEFT-FRAUD,1
2016,6,3,VEHICLE AND TRAFFIC LAWS,5
2016,6,4,ASSAULT 3 & RELATED OFFENSES,20
2016,6,4,BURGLARY,2
2016,6,4,CRIMINAL MISCHIEF & RELATED OF,17
2016,6,4,DANGEROUS DRUGS,11
2016,6,4,DANGEROUS WEAPONS,4
2016,6,4,FELONY ASSAULT,7
2016,6,4,FRAUDS,1
2016,6,4,GRAND LARCENY,16
2016,6,4,GRAND LARCENY OF MOTOR VEHICLE,2
2016,6,4,HARRASSMENT 2,26
2016,6,4,INTOXICATED & IMPAIRED DRIVING,5
2016,6,4,OFF. AGNST PUB ORD SENSBLTY &,11
2016,6,4,OFFENSES AGAINST PUBLIC ADMINI,2
2016,6,4,PETIT LARCENY,20
2016,6,4,POSSESSION OF STOLEN PROPERTY,1
2016,6,4,RAPE,2
2016,6,4,ROBBERY,4
2016,6,4,SEX CRIMES,11
2016,6,4,VEHICLE AND TRAFFIC LAWS,4
2016,6,5,ALCOHOLIC BEVERAGE CONTROL LAW,1
2016,6,5,ASSAULT 3 & RELATED OFFENSES,25
2016,6,5,BURGLARY,2
2016,6,5,CRIMINAL MISCHIEF & RELATED OF,11
2016,6,5,CRIMINAL TRESPASS,3
2016,6,5,DANGEROUS DRUGS,6
2016,6,5,DANGEROUS WEAPONS,5
2016,6,5,FELONY ASSAULT,7
2016,6,5,FORGERY,1
2016,6,5,FRAUDS,1
2016,6,5,GRAND LARCENY,19
2016,6,5,GRAND LARCENY OF MOTOR VEHICLE,2
2016,6,5,HARRASSMENT 2,23
2016,6,5,INTOXICATED & IMPAIRED DRIVING,4
2016,6,5,MISCELLANEOUS PENAL LAW,5
2016,6,5,OFF. AGNST PUB ORD SENSBLTY &,3
2016,6,5,OFFENSES AGAINST PUBLIC ADMINI,9
2016,6,5,OFFENSES AGAINST THE PERSON,1
2016,6,5,PETIT LARCENY,21
2016,6,5,RAPE,7
2016,6,5,ROBBERY,8
2016,6,5,SEX CRIMES,11
2016,6,5,VEHICLE AND TRAFFIC LAWS,2
2016,6,6,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
2016,6,6,ARSON,1
2016,6,6,ASSAULT 3 & RELATED OFFENSES,17
2016,6,6,BURGLARY,4
2016,6,6,CRIMINAL MISCHIEF & RELATED OF,12
2016,6,6,CRIMINAL TRESPASS,3
2016,6,6,DANGEROUS DRUGS,5
2016,6,6,FELONY ASSAULT,5
2016,6,6,FORGERY,4
2016,6,6,GRAND LARCENY,17
2016,6,6,GRAND LARCENY OF MOTOR VEHICLE,5
2016,6,6,HARRASSMENT 2,21
2016,6,6,INTOXICATED & IMPAIRED DRIVING,1
2016,6,6,MISCELLANEOUS PENAL LAW,4
2016,6,6,OFF. AGNST PUB ORD SENSBLTY &,9
2016,6,6,OFFENSES AGAINST PUBLIC ADMINI,1
2016,6,6,OFFENSES INVOLVING FRAUD,1
2016,6,6,PETIT LARCENY,25
2016,6,6,POSSESSION OF STOLEN PROPERTY,1
2016,6,6,RAPE,5
2016,6,6,ROBBERY,6
2016,6,6,SEX CRIMES,10
2016,6,6,THEFT-FRAUD,2
2016,6,6,UNAUTHORIZED USE OF A VEHICLE,1
2016,6,6,VEHICLE AND TRAFFIC LAWS,3
2016,6,7,ASSAULT 3 & RELATED OFFENSES,13
2016,6,7,BURGLARY,5
2016,6,7,CRIMINAL MISCHIEF & RELATED OF,19
2016,6,7,CRIMINAL TRESPASS,1
2016,6,7,DANGEROUS DRUGS,10
2016,6,7,DANGEROUS WEAPONS,2
2016,6,7,DISORDERLY CONDUCT,1
2016,6,7,FELONY ASSAULT,4
2016,6,7,FORGERY,3
2016,6,7,GRAND LARCENY,17
2016,6,7,GRAND LARCENY OF MOTOR VEHICLE,4
2016,6,7,HARRASSMENT 2,30
2016,6,7,MISCELLANEOUS PENAL LAW,2
2016,6,7,OFF. AGNST PUB ORD SENSBLTY &,12
2016,6,7,OFFENSES AGAINST PUBLIC ADMINI,3
2016,6,7,OTHER OFFENSES RELATED TO THEF,1
2016,6,7,PETIT LARCENY,15
2016,6,7,RAPE,3
2016,6,7,ROBBERY,8
2016,6,7,SEX CRIMES,16
2016,6,7,THEFT-FRAUD,2
2016,6,7,VEHICLE AND TRAFFIC LAWS,1
2016,6,8,ASSAULT 3 & RELATED OFFENSES,26
2016,6,8,BURGLARY,5
2016,6,8,CRIMINAL MISCHIEF & RELATED OF,10
2016,6,8,CRIMINAL TRESPASS,1
2016,6,8,DANGEROUS DRUGS,11
2016,6,8,DANGEROUS WEAPONS,6
2016,6,8,FELONY ASSAULT,7
2016,6,8,FRAUDS,1
2016,6,8,GRAND LARCENY,15
2016,6,8,GRAND LARCENY OF MOTOR VEHICLE,2
2016,6,8,HARRASSMENT 2,22
2016,6,8,INTOXICATED & IMPAIRED DRIVING,1
2016,6,8,MISCELLANEOUS PENAL LAW,8
2016,6,8,OFF. AGNST PUB ORD SENSBLTY &,6
2016,6,8,OFFENSES AGAINST PUBLIC ADMINI,4
2016,6,8,PETIT LARCENY,32
2016,6,8,POSSESSION OF STOLEN PROPERTY,2
2016,6,8,RAPE,4
2016,6,8,ROBBERY,3
2016,6,8,SEX CRIMES,20
2016,6,8,THEFT-FRAUD,2
2016,6,8,VEHICLE AND TRAFFIC LAWS,3
2016,6,9,ADMINISTRATIVE CODE,1
2016,6,9,ARSON,1
2016,6,9,ASSAULT 3 & RELATED OFFENSES,14
2016,6,9,BURGLAR'S TOOLS,1
2016,6,9,BURGLARY,3
