Year,Month,Day,Category,Count
2012.0,1,2,Stealing Shoplifting,8
2012.0,1,2,Strong Arm Robbery,6
2012.0,1,2,Weapons Law Violatio,1
2012.0,1,3,Agg Assault Domest,1
2012.0,1,3,Aggravated Assault (,1
2012.0,1,3,Armed Robbery,4
2012.0,1,3,Arson,2
2012.0,1,3,Auto Theft,17
2012.0,1,3,Auto Theft Outside S,5
2012.0,1,3,Burglary Non Resid,5
2012.0,1,3,Burglary Residence,12
2012.0,1,3,Credit/Debit/ATM Car,2
2012.0,1,3,Dead Body,2
2012.0,1,3,Driving Under Influe,1
2012.0,1,3,Embezzlement,1
2012.0,1,3,Forged Checks,3
2012.0,1,3,Forgery,2
2012.0,1,3,Fraud/Confidence Gam,3
2012.0,1,3,Impersonation,3
2012.0,1,3,Misc Violation,6
2012.0,1,3,Non Agg Assault Dome,8
2012.0,1,3,Non Aggravated Assau,8
2012.0,1,3,Possession of Drug E,4
2012.0,1,3,Possession/Sale/Dist,3
2012.0,1,3,Property Damage,20
2012.0,1,3,Rape,1
2012.0,1,3,Resisting an Officer,1
2012.0,1,3,Sex Off Indecent Con,1
2012.0,1,3,Stealing All Other,12
2012.0,1,3,Stealing Auto Parts/,10
2012.0,1,3,Stealing From Auto,13
2012.0,1,3,Stealing from Buildi,11
2012.0,1,3,Stealing Purse Snatc,1
2012.0,1,3,Stealing Shoplifting,7
2012.0,1,3,Stolen Property OFFE,3
2012.0,1,3,Strong Arm Robbery,4
2012.0,1,3,Trespassing,3
2012.0,1,3,Violation Full Order,2
2012.0,1,3,Weapons Law Violatio,1
2012.0,1,3,Wire Fraud,1
2012.0,1,4,Agg Assault Domest,2
2012.0,1,4,Aggravated Assault (,1
2012.0,1,4,Armed Robbery,4
2012.0,1,4,Auto Theft,5
2012.0,1,4,Burglary Non Resid,4
2012.0,1,4,Burglary Residence,15
2012.0,1,4,Counterfeiting,1
2012.0,1,4,Disorderly Conduct,2
2012.0,1,4,Driving Under Influe,3
2012.0,1,4,Embezzlement,2
2012.0,1,4,Forcible Sodomy,2
2012.0,1,4,Forgery,1
2012.0,1,4,Fraud/Confidence Gam,1
2012.0,1,4,Impersonation,3
2012.0,1,4,Intimidation,1
2012.0,1,4,Misc Violation,8
2012.0,1,4,Non Agg Assault Dome,9
2012.0,1,4,Non Aggravated Assau,4
2012.0,1,4,Possession/Sale/Dist,6
2012.0,1,4,Property Damage,14
2012.0,1,4,Rape,3
2012.0,1,4,Resisting an Officer,1
2012.0,1,4,Sex Off Indecent Con,1
2012.0,1,4,Statutory Rape,1
2012.0,1,4,Stealing All Other,12
2012.0,1,4,Stealing Auto Parts/,16
2012.0,1,4,Stealing Coin Operat,1
2012.0,1,4,Stealing From Auto,6
2012.0,1,4,Stealing from Buildi,4
2012.0,1,4,Stealing Pickpocket,1
2012.0,1,4,Stealing Shoplifting,3
2012.0,1,4,Strong Arm Robbery,1
2012.0,1,4,Trespassing,1
2012.0,1,4,Violation Ex Parte O,1
2012.0,1,4,Violation Full Order,1
2012.0,1,4,Wire Fraud,1
2012.0,1,5,Aggravated Assault (,1
2012.0,1,5,Armed Robbery,2
2012.0,1,5,Attempt Suicide by C,1
2012.0,1,5,Auto Theft,14
2012.0,1,5,Auto Theft Outside S,1
2012.0,1,5,Burglary Non Resid,2
2012.0,1,5,Burglary Residence,21
2012.0,1,5,Counterfeiting,1
2012.0,1,5,Credit/Debit/ATM Car,4
2012.0,1,5,Disorderly Conduct,2
2012.0,1,5,DISORDERLY CONDUCT,1
2012.0,1,5,Driving Under Influe,1
2012.0,1,5,Embezzlement,1
2012.0,1,5,False Information to,1
2012.0,1,5,Forged Checks,1
2012.0,1,5,Fraud/Confidence Gam,1
2012.0,1,5,Impersonation,3
2012.0,1,5,Kidnapping/Abduction,1
2012.0,1,5,Liquor Law Violaton,1
2012.0,1,5,Misc Violation,12
2012.0,1,5,Non Agg Assault Dome,7
2012.0,1,5,Non Aggravated Assau,3
2012.0,1,5,Possession of Drug E,6
2012.0,1,5,Possession/Sale/Dist,11
2012.0,1,5,Property Damage,12
2012.0,1,5,Rape,1
2012.0,1,5,Stealing All Other,3
2012.0,1,5,Stealing Auto Parts/,15
2012.0,1,5,Stealing From Auto,11
2012.0,1,5,Stealing from Buildi,11
2012.0,1,5,Stealing Purse Snatc,1
2012.0,1,5,Stealing Shoplifting,8
2012.0,1,5,Trespassing,5
2012.0,1,6,Agg Assault Domest,1
2012.0,1,6,Aggravated Assault (,4
2012.0,1,6,Armed Robbery,4
2012.0,1,6,Auto Theft,15
2012.0,1,6,Auto Theft Outside S,2
2012.0,1,6,Burglary Non Resid,3
2012.0,1,6,Burglary Residence,17
2012.0,1,6,Credit/Debit/ATM Car,2
2012.0,1,6,Driving Under Influe,2
2012.0,1,6,Forcible Sodomy,1
2012.0,1,6,Forgery,1
2012.0,1,6,Fraud/Confidence Gam,1
2012.0,1,6,Impersonation,3
2012.0,1,6,Intimidation,1
2012.0,1,6,Misc Violation,7
2012.0,1,6,Non Agg Assault Dome,5
2012.0,1,6,Non Aggravated Assau,6
2012.0,1,6,Possession of Drug E,6
2012.0,1,6,Possession/Sale/Dist,6
2012.0,1,6,Property Damage,15
2012.0,1,6,Rape,1
2012.0,1,6,Sex Off Indecent Con,1
2012.0,1,6,Sex Off Indecent Exp,1
2012.0,1,6,Stealing All Other,4
2012.0,1,6,Stealing Auto Parts/,7
2012.0,1,6,Stealing From Auto,7
2012.0,1,6,Stealing from Buildi,6
2012.0,1,6,Stealing Shoplifting,5
2012.0,1,6,Stolen Property OFFE,1
2012.0,1,6,Strong Arm Robbery,2
2012.0,1,6,Trespassing,2
2012.0,1,7,Agg Assault Domest,1
2012.0,1,7,Agg Assault Drive-,1
2012.0,1,7,Aggravated Assault (,4
2012.0,1,7,Armed Robbery,7
2012.0,1,7,Arson,1
2012.0,1,7,Attempt Suicide by S,1
2012.0,1,7,Auto Theft,12
2012.0,1,7,Auto Theft Outside S,3
2012.0,1,7,Burglary Non Resid,3
2012.0,1,7,Burglary Residence,10
2012.0,1,7,Dead Body,1
2012.0,1,7,Disorderly Conduct,5
2012.0,1,7,Driving Under Influe,5
2012.0,1,7,Forgery,1
2012.0,1,7,Fraud/Confidence Gam,2
2012.0,1,7,Impersonation,2
2012.0,1,7,Liquor Law Violaton,4
2012.0,1,7,Misc Violation,11
2012.0,1,7,Non Agg Assault Dome,11
2012.0,1,7,Non Aggravated Assau,5
2012.0,1,7,Possession of Drug E,1
2012.0,1,7,Possession/Sale/Dist,12
2012.0,1,7,Property Damage,14
2012.0,1,7,Rape,2
2012.0,1,7,Resisting an Officer,2
2012.0,1,7,Stealing All Other,3
2012.0,1,7,Stealing Auto Parts/,14
2012.0,1,7,Stealing From Auto,9
2012.0,1,7,Stealing from Buildi,4
2012.0,1,7,Stealing Shoplifting,6
2012.0,1,7,Stolen Property OFFE,3
2012.0,1,7,Trespassing,2
2012.0,1,7,Weapons Law Violatio,4
2012.0,1,7,Wire Fraud,1
2012.0,1,8,Aggravated Assault (,2
2012.0,1,8,Armed Robbery,2
2012.0,1,8,Auto Theft,12
2012.0,1,8,Auto Theft Outside S,1
2012.0,1,8,Burglary Non Resid,6
2012.0,1,8,Burglary Residence,9
2012.0,1,8,Disorderly Conduct,2
2012.0,1,8,Driving Under Influe,3
2012.0,1,8,Fraud/Confidence Gam,2
2012.0,1,8,Impersonation,1
2012.0,1,8,Intimidation,3
2012.0,1,8,Misc Violation,7
2012.0,1,8,Non Agg Assault Dome,12
2012.0,1,8,Non Aggravated Assau,4
2012.0,1,8,Possession of Drug E,4
2012.0,1,8,Possession/Sale/Dist,8
2012.0,1,8,Property Damage,16
2012.0,1,8,Rape,1
2012.0,1,8,Resisting an Officer,4
2012.0,1,8,Stealing All Other,4
2012.0,1,8,Stealing Auto Parts/,9
2012.0,1,8,Stealing Bicycles,1
2012.0,1,8,Stealing From Auto,11
2012.0,1,8,Stealing from Buildi,4
2012.0,1,8,Stealing Shoplifting,5
2012.0,1,8,Stolen Property OFFE,1
2012.0,1,8,Strong Arm Robbery,1
2012.0,1,8,Trespassing,3
2012.0,1,8,Weapons Law Violatio,2
2012.0,1,9,Agg Assault Domest,1
2012.0,1,9,Aggravated Assault (,2
2012.0,1,9,Armed Robbery,5
2012.0,1,9,Arson,1
2012.0,1,9,Auto Theft,18
2012.0,1,9,Burglary Non Resid,7
2012.0,1,9,Burglary Residence,22
2012.0,1,9,Credit/Debit/ATM Car,2
2012.0,1,9,Driving Under Influe,1
2012.0,1,9,Embezzlement,1
2012.0,1,9,Family Offense,1
2012.0,1,9,Forgery,1
2012.0,1,9,Fraud/Confidence Gam,1
2012.0,1,9,HOMICIDE/Non Neglige,1
2012.0,1,9,Impersonation,5
2012.0,1,9,Intimidation,1
2012.0,1,9,Misc Violation,10
2012.0,1,9,Non Agg Assault Dome,7
2012.0,1,9,Non Aggravated Assau,8
2012.0,1,9,Possession of Drug E,1
2012.0,1,9,Possession/Sale/Dist,7
2012.0,1,9,Promoting Prostituti,3
2012.0,1,9,Property Damage,12
2012.0,1,9,Prostitution/Patroni,4
2012.0,1,9,Resisting an Officer,1
2012.0,1,9,Stealing All Other,8
2012.0,1,9,Stealing Auto Parts/,15
2012.0,1,9,Stealing From Auto,7
2012.0,1,9,Stealing from Buildi,9
2012.0,1,9,Stealing Shoplifting,10
2012.0,1,9,Stolen Property OFFE,1
2012.0,1,9,Strong Arm Robbery,2
2012.0,1,9,Trespassing,3
2012.0,1,9,Violation Full Order,3
2012.0,1,9,Weapons Law Violatio,1
2012.0,1,10,Aggravated Assault (,1
2012.0,1,10,Armed Robbery,4
2012.0,1,10,Arson,1
2012.0,1,10,Auto Theft,6
2012.0,1,10,Auto Theft Outside S,2
2012.0,1,10,Burglary Non Resid,4
2012.0,1,10,Burglary Residence,12
2012.0,1,10,Credit/Debit/ATM Car,2
2012.0,1,10,Driving Under Influe,4
2012.0,1,10,Embezzlement,1
2012.0,1,10,Forgery,1
2012.0,1,10,Fraud Confidence Gam,1
2012.0,1,10,Fraud/Confidence Gam,2
2012.0,1,10,Impersonation,1
2012.0,1,10,Liquor Law Violaton,1
2012.0,1,10,Misc Violation,10
2012.0,1,10,Non Agg Assault Dome,5
2012.0,1,10,Non Aggravated Assau,6
2012.0,1,10,Possession of Drug E,2
2012.0,1,10,Possession/Sale/Dist,9
2012.0,1,10,Property Damage,11
2012.0,1,10,Rape,1
2012.0,1,10,Resisting an Officer,1
2012.0,1,10,Stealing All Other,3
2012.0,1,10,Stealing Auto Parts/,14
2012.0,1,10,Stealing From Auto,7
2012.0,1,10,Stealing from Buildi,5
2012.0,1,10,Stealing Shoplifting,7
2012.0,1,10,Stolen Property OFFE,1
2012.0,1,10,Strong Arm Robbery,3
2012.0,1,10,Trespassing,5
2012.0,1,10,Violation Full Order,2
2012.0,1,10,Weapons Law Violatio,1
2012.0,1,10,Wire Fraud,1
2012.0,1,11,Agg Assault Domest,2
2012.0,1,11,Aggravated Assault (,3
2012.0,1,11,Armed Robbery,5
2012.0,1,11,Attempt Suicide by C,2
2012.0,1,11,Attempt Suicide by S,1
2012.0,1,11,Auto Theft,4
2012.0,1,11,Auto Theft Outside S,2
2012.0,1,11,Burglary Non Resid,4
2012.0,1,11,Burglary Residence,8
2012.0,1,11,Credit/Debit/ATM Car,1
2012.0,1,11,Dead Body,1
2012.0,1,11,Driving Under Influe,2
2012.0,1,11,Forcible Sodomy,1
2012.0,1,11,Forged Checks,3
2012.0,1,11,Forgery,2
2012.0,1,11,Fraud/Confidence Gam,3
2012.0,1,11,HOMICIDE/Non Neglige,1
2012.0,1,11,Impersonation,1
2012.0,1,11,Impersonation NOT,1
2012.0,1,11,Intimidation,1
2012.0,1,11,Misc Violation,17
2012.0,1,11,Non Agg Assault Dome,7
2012.0,1,11,Non Aggravated Assau,10
2012.0,1,11,Possession/Sale/Dist,1
2012.0,1,11,Property Damage,13
2012.0,1,11,Prostitution/Patroni,2
2012.0,1,11,Resisting an Officer,1
2012.0,1,11,Sex Off Fondle mol,1
2012.0,1,11,Stealing All Other,8
2012.0,1,11,Stealing Auto Parts/,7
2012.0,1,11,Stealing Coin Operat,1
2012.0,1,11,Stealing From Auto,16
2012.0,1,11,Stealing from Buildi,7
2012.0,1,11,Stealing Shoplifting,10
2012.0,1,11,Stolen Property OFFE,2
2012.0,1,11,Strong Arm Robbery,1
2012.0,1,11,Suicide By Sleeping,1
2012.0,1,11,Trespassing,2
2012.0,1,11,Weapons Law Violatio,1
2012.0,1,11,Wire Fraud,1
2012.0,1,12,Armed Robbery,3
2012.0,1,12,Attempt Suicide by S,1
2012.0,1,12,Auto Theft,8
2012.0,1,12,Burglary Non Resid,5
2012.0,1,12,Burglary Residence,12
2012.0,1,12,Embezzlement,1
2012.0,1,12,Forged Checks,1
2012.0,1,12,Forgery,2
2012.0,1,12,Fraud/Confidence Gam,3
2012.0,1,12,Misc Violation,7
2012.0,1,12,Non Agg Assault Dome,7
2012.0,1,12,Non Aggravated Assau,6
2012.0,1,12,Possession of Drug E,1
2012.0,1,12,Possession/Sale/Dist,2
2012.0,1,12,Property Damage,9
2012.0,1,12,Rape,1
2012.0,1,12,Resisting an Officer,1
2012.0,1,12,Sex Off Fondle mol,3
2012.0,1,12,Stealing All Other,9
2012.0,1,12,Stealing Auto Parts/,9
2012.0,1,12,Stealing From Auto,8
2012.0,1,12,Stealing from Buildi,6
2012.0,1,12,Stealing Shoplifting,6
2012.0,1,12,Strong Arm Robbery,2
2012.0,1,12,Wire Fraud,2
2012.0,1,13,Agg Assault Domest,2
2012.0,1,13,Aggravated Assault (,3
2012.0,1,13,Armed Robbery,1
2012.0,1,13,Arson,1
2012.0,1,13,Attempt Suicide by C,1
2012.0,1,13,Auto Theft,13
2012.0,1,13,Burglary Non Resid,1
2012.0,1,13,Burglary Residence,14
2012.0,1,13,Credit/Debit/ATM Car,1
2012.0,1,13,Disorderly Conduct,4
2012.0,1,13,Driving Under Influe,5
2012.0,1,13,Family Offense,2
2012.0,1,13,Forcible Sodomy,1
2012.0,1,13,Forgery,1
2012.0,1,13,Fraud/Confidence Gam,1
2012.0,1,13,Impersonation,4
2012.0,1,13,Misc Violation,8
2012.0,1,13,Non Agg Assault Dome,6
2012.0,1,13,Non Aggravated Assau,4
2012.0,1,13,Possession/Sale/Dist,7
2012.0,1,13,Property Damage,8
2012.0,1,13,Rape,1
2012.0,1,13,Resisting an Officer,2
2012.0,1,13,Stealing All Other,1
2012.0,1,13,Stealing Auto Parts/,2
2012.0,1,13,Stealing Coin Operat,1
2012.0,1,13,Stealing From Auto,5
2012.0,1,13,Stealing from Buildi,8
2012.0,1,13,Stealing Shoplifting,6
2012.0,1,13,Stolen Property OFFE,1
2012.0,1,13,Strong Arm Robbery,2
2012.0,1,13,Suicide By Sleeping,1
2012.0,1,13,Trespassing,2
2012.0,1,13,Violation Full Order,1
2012.0,1,13,Weapons Law Violatio,2
2012.0,1,13,Wire Fraud,2
2012.0,1,14,Agg Assault Domest,1
2012.0,1,14,Aggravated Assault (,3
2012.0,1,14,Armed Robbery,1
2012.0,1,14,Auto Theft,12
2012.0,1,14,Auto Theft Outside S,2
2012.0,1,14,Burglary Non Resid,2
2012.0,1,14,Burglary Residence,11
2012.0,1,14,Disorderly Conduct,1
2012.0,1,14,Driving Under Influe,6
2012.0,1,14,Embezzlement,1
2012.0,1,14,Fraud/Confidence Gam,2
2012.0,1,14,Intimidation,4
2012.0,1,14,Liquor Law Violaton,1
2012.0,1,14,Misc Violation,5
2012.0,1,14,Non Agg Assault Dome,9
2012.0,1,14,Non Aggravated Assau,8
2012.0,1,14,Possession of Drug E,3
2012.0,1,14,Possession/Sale/Dist,7
2012.0,1,14,Property Damage,13
2012.0,1,14,Rape,1
2012.0,1,14,Sex Off Indecent Exp,1
2012.0,1,14,Sex Off Misconduct,1
2012.0,1,14,Stealing All Other,4
2012.0,1,14,Stealing Auto Parts/,4
2012.0,1,14,Stealing From Auto,5
2012.0,1,14,Stealing from Buildi,1
2012.0,1,14,Stealing Shoplifting,11
2012.0,1,14,Strong Arm Robbery,3
2012.0,1,14,Trespassing,3
2012.0,1,14,Weapons Law Violatio,2
2012.0,1,15,Agg Assault Domest,2
2012.0,1,15,Agg Assault Drive-,1
2012.0,1,15,Aggravated Assault (,5
2012.0,1,15,Armed Robbery,1
2012.0,1,15,Arson,1
2012.0,1,15,Attempt Suicide by J,1
2012.0,1,15,Auto Theft,12
2012.0,1,15,Burglary Non Resid,5
2012.0,1,15,Burglary Residence,9
2012.0,1,15,Credit/Debit/ATM Car,1
2012.0,1,15,Disorderly Conduct,1
2012.0,1,15,Driving Under Influe,1
2012.0,1,15,Family Offense,1
2012.0,1,15,HOMICIDE/Non Neglige,1
2012.0,1,15,Misc Violation,13
2012.0,1,15,Non Agg Assault Dome,10
2012.0,1,15,Non Aggravated Assau,6
2012.0,1,15,Possession of Drug E,4
2012.0,1,15,Possession/Sale/Dist,7
2012.0,1,15,Property Damage,11
2012.0,1,15,Resisting an Officer,1
2012.0,1,15,Sex Off Follow/Entic,1
2012.0,1,15,Sex Off Fondle mol,2
2012.0,1,15,Stealing All Other,4
2012.0,1,15,Stealing Auto Parts/,10
2012.0,1,15,Stealing From Auto,20
2012.0,1,15,Stealing from Buildi,8
2012.0,1,15,Stealing Pickpocket,1
2012.0,1,15,Stealing Shoplifting,9
2012.0,1,15,Strong Arm Robbery,3
2012.0,1,15,Suicide By Sleeping,2
2012.0,1,15,Trespassing,5
2012.0,1,15,Weapons Law Violatio,2
2012.0,1,16,Agg Assault Domest,2
2012.0,1,16,Aggravated Assault (,9
2012.0,1,16,Armed Robbery,2
2012.0,1,16,Auto Theft,11
2012.0,1,16,Auto Theft Outside S,1
2012.0,1,16,Burglary Non Resid,8
2012.0,1,16,Burglary Residence,12
2012.0,1,16,Credit/Debit/ATM Car,2
2012.0,1,16,Disorderly Conduct,4
2012.0,1,16,Driving Under Influe,3
2012.0,1,16,Fraud/Confidence Gam,1
2012.0,1,16,HOMICIDE/Non Neglige,1
2012.0,1,16,Misc Violation,7
2012.0,1,16,Non Agg Assault Dome,5
2012.0,1,16,Non Aggravated Assau,6
2012.0,1,16,Possession of Drug E,2
2012.0,1,16,Possession/Sale/Dist,4
2012.0,1,16,Property Damage,14
2012.0,1,16,Resisting an Officer,1
2012.0,1,16,Sex Offense -others,1
2012.0,1,16,Stealing All Other,7
2012.0,1,16,Stealing Auto Parts/,16
2012.0,1,16,Stealing From Auto,11
2012.0,1,16,Stealing from Buildi,8
2012.0,1,16,Stealing Shoplifting,11
2012.0,1,16,Trespassing,1
2012.0,1,16,Weapons Law Violatio,3
2012.0,1,16,Wire Fraud,1
2012.0,1,17,Agg Assault Drive-,1
2012.0,1,17,Aggravated Assault (,6
2012.0,1,17,Armed Robbery,4
2012.0,1,17,Auto Theft,5
2012.0,1,17,Auto Theft Outside S,1
2012.0,1,17,Burglary Non Resid,5
2012.0,1,17,Burglary Residence,15
2012.0,1,17,Dead Body,1
2012.0,1,17,Disorderly Conduct,1
2012.0,1,17,Family Offense,1
2012.0,1,17,Forgery,3
2012.0,1,17,Fraud/Confidence Gam,2
2012.0,1,17,HOMICIDE/Non Neglige,1
2012.0,1,17,Impersonation,1
2012.0,1,17,Intimidation,2
2012.0,1,17,Kidnapping/Abduction,1
2012.0,1,17,Misc Violation,21
2012.0,1,17,Non Agg Assault Dome,4
2012.0,1,17,Non Aggravated Assau,7
2012.0,1,17,Passing Bad Checks,3
2012.0,1,17,Possession of Drug E,2
2012.0,1,17,Possession/Sale/Dist,3
2012.0,1,17,Property Damage,9
2012.0,1,17,Resisting an Officer,1
2012.0,1,17,Sex Off Fondle mol,1
2012.0,1,17,Sex Offense -others,1
2012.0,1,17,Statutory Rape,1
2012.0,1,17,Stealing All Other,7
2012.0,1,17,Stealing Auto Parts/,10
2012.0,1,17,Stealing Bicycles,2
2012.0,1,17,Stealing From Auto,11
2012.0,1,17,Stealing from Buildi,7
2012.0,1,17,Stealing Shoplifting,10
2012.0,1,17,Strong Arm Robbery,1
2012.0,1,17,Trespassing,4
2012.0,1,17,Violation Full Order,1
2012.0,1,17,Weapons Law Violatio,1
2012.0,1,18,Aggravated Assault (,3
2012.0,1,18,Armed Robbery,2
2012.0,1,18,Arson,1
2012.0,1,18,Attempt Suicide by H,1
2012.0,1,18,Auto Theft,15
2012.0,1,18,Auto Theft Outside S,3
2012.0,1,18,Burglary Non Resid,2
2012.0,1,18,Burglary Residence,20
2012.0,1,18,Credit/Debit/ATM Car,5
2012.0,1,18,Disorderly Conduct,3
2012.0,1,18,Driving Under Influe,1
2012.0,1,18,Embezzlement,1
2012.0,1,18,Family Offense,1
2012.0,1,18,Forged Checks,2
2012.0,1,18,Forgery,1
2012.0,1,18,Fraud/Confidence Gam,1
2012.0,1,18,Impersonation,6
2012.0,1,18,Intimidation,1
2012.0,1,18,Misc Violation,12
2012.0,1,18,Non Agg Assault Dome,5
2012.0,1,18,Non Aggravated Assau,4
2012.0,1,18,Possession of Drug E,2
2012.0,1,18,Possession/Sale/Dist,5
2012.0,1,18,Property Damage,12
2012.0,1,18,Rape,1
2012.0,1,18,Sex Off Misconduct,1
2012.0,1,18,Stealing All Other,5
2012.0,1,18,Stealing Auto Parts/,8
2012.0,1,18,Stealing From Auto,4
2012.0,1,18,Stealing from Buildi,10
2012.0,1,18,Stealing Shoplifting,7
2012.0,1,18,Strong Arm Robbery,1
2012.0,1,18,Trespassing,1
2012.0,1,18,Violation Full Order,1
2012.0,1,18,Weapons Law Violatio,2
2012.0,1,18,Wire Fraud,2
2012.0,1,19,Agg Assault Domest,1
2012.0,1,19,Aggravated Assault (,2
2012.0,1,19,Armed Robbery,1
2012.0,1,19,Arson,1
2012.0,1,19,Auto Theft,15
2012.0,1,19,Auto Theft Outside S,3
2012.0,1,19,Burglary Non Resid,3
2012.0,1,19,Burglary Residence,17
2012.0,1,19,Credit/Debit/ATM Car,1
2012.0,1,19,Dead Body,1
2012.0,1,19,Disorderly Conduct,1
2012.0,1,19,Driving Under Influe,5
2012.0,1,19,Embezzlement,1
2012.0,1,19,Forcible Sodomy,1
2012.0,1,19,Forged Checks,2
2012.0,1,19,Fraud/Confidence Gam,3
2012.0,1,19,Impersonation,4
2012.0,1,19,Intimidation,3
2012.0,1,19,Misc Violation,12
2012.0,1,19,Non Agg Assault Dome,6
2012.0,1,19,Non Aggravated Assau,3
2012.0,1,19,Possession of Drug E,3
2012.0,1,19,Possession/Sale/Dist,8
2012.0,1,19,Property Damage,10
2012.0,1,19,Rape,2
2012.0,1,19,Stealing All Other,8
2012.0,1,19,Stealing Auto Parts/,11
2012.0,1,19,Stealing From Auto,12
2012.0,1,19,Stealing from Buildi,9
2012.0,1,19,Stealing Shoplifting,9
2012.0,1,19,Stolen Property OFFE,2
2012.0,1,19,Strong Arm Robbery,3
2012.0,1,19,Trespassing,3
2012.0,1,19,Weapons Law Violatio,3
2012.0,1,19,Wire Fraud,1
2012.0,1,20,Agg Assault Domest,3
2012.0,1,20,Aggravated Assault (,3
2012.0,1,20,Armed Robbery,3
2012.0,1,20,Arson,1
2012.0,1,20,Auto Theft,8
2012.0,1,20,Auto Theft Outside S,1
2012.0,1,20,Burglary Non Resid,3
2012.0,1,20,Burglary Residence,10
2012.0,1,20,Credit/Debit/ATM Car,3
2012.0,1,20,Disorderly Conduct,1
2012.0,1,20,Driving Under Influe,2
2012.0,1,20,Embezzlement,2
2012.0,1,20,Family Offense,1
2012.0,1,20,Forgery,1
2012.0,1,20,Fraud/Confidence Gam,6
2012.0,1,20,Impersonation,3
2012.0,1,20,Intimidation,1
2012.0,1,20,Misc Violation,7
2012.0,1,20,Non Agg Assault Dome,6
2012.0,1,20,Non Aggravated Assau,2
2012.0,1,20,Possession of Drug E,1
2012.0,1,20,Possession/Sale/Dist,6
2012.0,1,20,Property Damage,5
2012.0,1,20,Sex Off Misconduct,1
2012.0,1,20,Stealing All Other,10
2012.0,1,20,Stealing Auto Parts/,6
2012.0,1,20,Stealing From Auto,8
2012.0,1,20,Stealing from Buildi,6
2012.0,1,20,Stealing Shoplifting,8
2012.0,1,20,Stolen Property OFFE,1
2012.0,1,20,Strong Arm Robbery,3
2012.0,1,20,Trespassing,4
2012.0,1,20,Violation Full Order,2
2012.0,1,20,Wire Fraud,3
2012.0,1,21,Agg Assault Domest,2
2012.0,1,21,Agg Assault Drive-,1
2012.0,1,21,Aggravated Assault (,4
2012.0,1,21,Armed Robbery,2
2012.0,1,21,Auto Theft,6
2012.0,1,21,Burglary Non Resid,3
2012.0,1,21,Burglary Residence,10
2012.0,1,21,Credit/Debit/ATM Car,2
2012.0,1,21,Driving Under Influe,12
2012.0,1,21,Family Offense,1
2012.0,1,21,Forgery,1
2012.0,1,21,Fraud/Confidence Gam,8
2012.0,1,21,Impersonation,1
2012.0,1,21,Intimidation,2
2012.0,1,21,Misc Violation,2
2012.0,1,21,Non Agg Assault Dome,11
2012.0,1,21,Non Aggravated Assau,10
2012.0,1,21,Possession of Drug E,2
2012.0,1,21,Possession/Sale/Dist,6
2012.0,1,21,Property Damage,17
2012.0,1,21,Rape,3
2012.0,1,21,Resisting an Officer,2
2012.0,1,21,Stealing All Other,8
2012.0,1,21,Stealing Auto Parts/,5
2012.0,1,21,Stealing Bicycles,1
2012.0,1,21,Stealing From Auto,11
2012.0,1,21,Stealing from Buildi,5
2012.0,1,21,Stealing Shoplifting,10
2012.0,1,21,Strong Arm Robbery,1
2012.0,1,21,Trespassing,3
2012.0,1,21,Weapons Law Violatio,3
