year,month,day,OFFENSE,count
2016,7,15,MOTOR VEHICLE THEFT,7
2016,7,15,ROBBERY,7
2016,7,15,SEX ABUSE,3
2016,7,15,THEFT F/AUTO,35
2016,7,15,THEFT/OTHER,44
2016,7,16,ASSAULT W/DANGEROUS WEAPON,5
2016,7,16,BURGLARY,4
2016,7,16,MOTOR VEHICLE THEFT,13
2016,7,16,ROBBERY,11
2016,7,16,SEX ABUSE,1
2016,7,16,THEFT F/AUTO,31
2016,7,16,THEFT/OTHER,32
2016,7,17,ASSAULT W/DANGEROUS WEAPON,7
2016,7,17,BURGLARY,8
2016,7,17,MOTOR VEHICLE THEFT,7
2016,7,17,ROBBERY,9
2016,7,17,THEFT F/AUTO,31
2016,7,17,THEFT/OTHER,38
2016,7,18,ASSAULT W/DANGEROUS WEAPON,6
2016,7,18,BURGLARY,11
2016,7,18,MOTOR VEHICLE THEFT,7
2016,7,18,ROBBERY,3
2016,7,18,SEX ABUSE,1
2016,7,18,THEFT F/AUTO,23
2016,7,18,THEFT/OTHER,53
2016,7,19,ASSAULT W/DANGEROUS WEAPON,7
2016,7,19,BURGLARY,5
2016,7,19,MOTOR VEHICLE THEFT,7
2016,7,19,ROBBERY,11
2016,7,19,SEX ABUSE,1
2016,7,19,THEFT F/AUTO,39
2016,7,19,THEFT/OTHER,51
2016,7,20,ASSAULT W/DANGEROUS WEAPON,11
2016,7,20,BURGLARY,6
2016,7,20,MOTOR VEHICLE THEFT,7
2016,7,20,ROBBERY,13
2016,7,20,SEX ABUSE,2
2016,7,20,THEFT F/AUTO,27
2016,7,20,THEFT/OTHER,49
2016,7,21,ASSAULT W/DANGEROUS WEAPON,4
2016,7,21,BURGLARY,6
2016,7,21,MOTOR VEHICLE THEFT,15
2016,7,21,ROBBERY,10
2016,7,21,THEFT F/AUTO,32
2016,7,21,THEFT/OTHER,49
2016,7,22,ASSAULT W/DANGEROUS WEAPON,11
2016,7,22,BURGLARY,6
2016,7,22,MOTOR VEHICLE THEFT,15
2016,7,22,ROBBERY,9
2016,7,22,THEFT F/AUTO,34
2016,7,22,THEFT/OTHER,47
2016,7,23,ASSAULT W/DANGEROUS WEAPON,6
2016,7,23,BURGLARY,3
2016,7,23,MOTOR VEHICLE THEFT,10
2016,7,23,ROBBERY,9
2016,7,23,SEX ABUSE,3
2016,7,23,THEFT F/AUTO,33
2016,7,23,THEFT/OTHER,42
2016,7,24,ASSAULT W/DANGEROUS WEAPON,7
2016,7,24,BURGLARY,9
2016,7,24,MOTOR VEHICLE THEFT,10
2016,7,24,ROBBERY,11
2016,7,24,SEX ABUSE,2
2016,7,24,THEFT F/AUTO,17
2016,7,24,THEFT/OTHER,45
2016,7,25,ASSAULT W/DANGEROUS WEAPON,11
2016,7,25,BURGLARY,6
2016,7,25,MOTOR VEHICLE THEFT,8
2016,7,25,ROBBERY,7
2016,7,25,THEFT F/AUTO,32
2016,7,25,THEFT/OTHER,41
2016,7,26,ASSAULT W/DANGEROUS WEAPON,7
2016,7,26,BURGLARY,5
2016,7,26,MOTOR VEHICLE THEFT,10
2016,7,26,ROBBERY,8
2016,7,26,THEFT F/AUTO,30
2016,7,26,THEFT/OTHER,61
2016,7,27,ASSAULT W/DANGEROUS WEAPON,6
2016,7,27,BURGLARY,6
2016,7,27,MOTOR VEHICLE THEFT,7
2016,7,27,ROBBERY,8
2016,7,27,SEX ABUSE,1
2016,7,27,THEFT F/AUTO,22
2016,7,27,THEFT/OTHER,49
2016,7,28,ASSAULT W/DANGEROUS WEAPON,4
2016,7,28,BURGLARY,3
2016,7,28,MOTOR VEHICLE THEFT,8
2016,7,28,ROBBERY,12
2016,7,28,SEX ABUSE,3
2016,7,28,THEFT F/AUTO,20
2016,7,28,THEFT/OTHER,38
2016,7,29,ASSAULT W/DANGEROUS WEAPON,4
2016,7,29,BURGLARY,6
2016,7,29,MOTOR VEHICLE THEFT,5
2016,7,29,ROBBERY,8
2016,7,29,SEX ABUSE,2
2016,7,29,THEFT F/AUTO,31
2016,7,29,THEFT/OTHER,38
2016,7,30,ASSAULT W/DANGEROUS WEAPON,10
2016,7,30,BURGLARY,4
2016,7,30,HOMICIDE,2
2016,7,30,MOTOR VEHICLE THEFT,8
2016,7,30,ROBBERY,10
2016,7,30,SEX ABUSE,2
2016,7,30,THEFT F/AUTO,49
2016,7,30,THEFT/OTHER,33
2016,7,31,ASSAULT W/DANGEROUS WEAPON,9
2016,7,31,BURGLARY,4
2016,7,31,HOMICIDE,1
2016,7,31,MOTOR VEHICLE THEFT,13
2016,7,31,ROBBERY,10
2016,7,31,SEX ABUSE,5
2016,7,31,THEFT F/AUTO,43
2016,7,31,THEFT/OTHER,42
2016,8,1,ASSAULT W/DANGEROUS WEAPON,5
2016,8,1,BURGLARY,10
2016,8,1,MOTOR VEHICLE THEFT,6
2016,8,1,ROBBERY,7
2016,8,1,SEX ABUSE,1
2016,8,1,THEFT F/AUTO,26
2016,8,1,THEFT/OTHER,38
2016,8,2,ASSAULT W/DANGEROUS WEAPON,5
2016,8,2,BURGLARY,5
2016,8,2,HOMICIDE,1
2016,8,2,MOTOR VEHICLE THEFT,9
2016,8,2,ROBBERY,5
2016,8,2,SEX ABUSE,2
2016,8,2,THEFT F/AUTO,26
2016,8,2,THEFT/OTHER,40
2016,8,3,ASSAULT W/DANGEROUS WEAPON,8
2016,8,3,BURGLARY,5
2016,8,3,HOMICIDE,2
2016,8,3,MOTOR VEHICLE THEFT,5
2016,8,3,ROBBERY,10
2016,8,3,SEX ABUSE,2
2016,8,3,THEFT F/AUTO,25
2016,8,3,THEFT/OTHER,41
2016,8,4,ASSAULT W/DANGEROUS WEAPON,1
2016,8,4,BURGLARY,3
2016,8,4,MOTOR VEHICLE THEFT,5
2016,8,4,ROBBERY,2
2016,8,4,THEFT F/AUTO,30
2016,8,4,THEFT/OTHER,42
2016,8,5,ASSAULT W/DANGEROUS WEAPON,6
2016,8,5,BURGLARY,5
2016,8,5,MOTOR VEHICLE THEFT,12
2016,8,5,ROBBERY,11
2016,8,5,THEFT F/AUTO,21
2016,8,5,THEFT/OTHER,38
2016,8,6,ASSAULT W/DANGEROUS WEAPON,6
2016,8,6,BURGLARY,2
2016,8,6,MOTOR VEHICLE THEFT,8
2016,8,6,ROBBERY,6
2016,8,6,SEX ABUSE,1
2016,8,6,THEFT F/AUTO,20
2016,8,6,THEFT/OTHER,26
2016,8,7,ASSAULT W/DANGEROUS WEAPON,10
2016,8,7,BURGLARY,5
2016,8,7,HOMICIDE,1
2016,8,7,MOTOR VEHICLE THEFT,9
2016,8,7,ROBBERY,2
2016,8,7,SEX ABUSE,1
2016,8,7,THEFT F/AUTO,31
2016,8,7,THEFT/OTHER,36
2016,8,8,ASSAULT W/DANGEROUS WEAPON,4
2016,8,8,BURGLARY,3
2016,8,8,HOMICIDE,2
2016,8,8,MOTOR VEHICLE THEFT,11
2016,8,8,ROBBERY,7
2016,8,8,SEX ABUSE,1
2016,8,8,THEFT F/AUTO,28
2016,8,8,THEFT/OTHER,42
2016,8,9,ASSAULT W/DANGEROUS WEAPON,6
2016,8,9,BURGLARY,4
2016,8,9,MOTOR VEHICLE THEFT,5
2016,8,9,ROBBERY,4
2016,8,9,SEX ABUSE,1
2016,8,9,THEFT F/AUTO,37
2016,8,9,THEFT/OTHER,44
2016,8,10,ASSAULT W/DANGEROUS WEAPON,2
2016,8,10,BURGLARY,4
2016,8,10,HOMICIDE,4
2016,8,10,MOTOR VEHICLE THEFT,4
2016,8,10,ROBBERY,3
2016,8,10,SEX ABUSE,1
2016,8,10,THEFT F/AUTO,29
2016,8,10,THEFT/OTHER,37
2016,8,11,ASSAULT W/DANGEROUS WEAPON,7
2016,8,11,BURGLARY,3
2016,8,11,HOMICIDE,1
2016,8,11,MOTOR VEHICLE THEFT,4
2016,8,11,ROBBERY,7
2016,8,11,SEX ABUSE,2
2016,8,11,THEFT F/AUTO,28
2016,8,11,THEFT/OTHER,30
2016,8,12,ASSAULT W/DANGEROUS WEAPON,9
2016,8,12,BURGLARY,5
2016,8,12,MOTOR VEHICLE THEFT,7
2016,8,12,ROBBERY,5
2016,8,12,THEFT F/AUTO,22
2016,8,12,THEFT/OTHER,46
2016,8,13,ASSAULT W/DANGEROUS WEAPON,5
2016,8,13,BURGLARY,6
2016,8,13,HOMICIDE,1
2016,8,13,MOTOR VEHICLE THEFT,9
2016,8,13,ROBBERY,9
2016,8,13,THEFT F/AUTO,29
2016,8,13,THEFT/OTHER,38
2016,8,14,ASSAULT W/DANGEROUS WEAPON,8
2016,8,14,BURGLARY,3
2016,8,14,MOTOR VEHICLE THEFT,5
2016,8,14,ROBBERY,13
2016,8,14,THEFT F/AUTO,15
2016,8,14,THEFT/OTHER,40
2016,8,15,ASSAULT W/DANGEROUS WEAPON,6
2016,8,15,BURGLARY,8
2016,8,15,MOTOR VEHICLE THEFT,10
2016,8,15,ROBBERY,2
2016,8,15,SEX ABUSE,1
2016,8,15,THEFT F/AUTO,21
2016,8,15,THEFT/OTHER,56
2016,8,16,ASSAULT W/DANGEROUS WEAPON,7
2016,8,16,BURGLARY,3
2016,8,16,MOTOR VEHICLE THEFT,6
2016,8,16,ROBBERY,10
2016,8,16,SEX ABUSE,2
2016,8,16,THEFT F/AUTO,21
2016,8,16,THEFT/OTHER,40
2016,8,17,ASSAULT W/DANGEROUS WEAPON,12
2016,8,17,BURGLARY,7
2016,8,17,MOTOR VEHICLE THEFT,12
2016,8,17,ROBBERY,5
2016,8,17,THEFT F/AUTO,27
2016,8,17,THEFT/OTHER,55
2016,8,18,ASSAULT W/DANGEROUS WEAPON,7
2016,8,18,BURGLARY,2
2016,8,18,MOTOR VEHICLE THEFT,10
2016,8,18,ROBBERY,5
2016,8,18,THEFT F/AUTO,27
2016,8,18,THEFT/OTHER,59
2016,8,19,ASSAULT W/DANGEROUS WEAPON,5
2016,8,19,BURGLARY,5
2016,8,19,MOTOR VEHICLE THEFT,8
2016,8,19,ROBBERY,5
2016,8,19,THEFT F/AUTO,27
2016,8,19,THEFT/OTHER,31
2016,8,20,ASSAULT W/DANGEROUS WEAPON,4
2016,8,20,BURGLARY,4
2016,8,20,MOTOR VEHICLE THEFT,8
2016,8,20,ROBBERY,15
2016,8,20,SEX ABUSE,1
2016,8,20,THEFT F/AUTO,34
2016,8,20,THEFT/OTHER,31
2016,8,21,ASSAULT W/DANGEROUS WEAPON,8
2016,8,21,BURGLARY,9
2016,8,21,HOMICIDE,1
2016,8,21,MOTOR VEHICLE THEFT,9
2016,8,21,ROBBERY,7
2016,8,21,THEFT F/AUTO,40
2016,8,21,THEFT/OTHER,31
2016,8,22,ASSAULT W/DANGEROUS WEAPON,3
2016,8,22,BURGLARY,8
2016,8,22,MOTOR VEHICLE THEFT,9
2016,8,22,ROBBERY,4
2016,8,22,SEX ABUSE,1
2016,8,22,THEFT F/AUTO,33
2016,8,22,THEFT/OTHER,56
2016,8,23,ASSAULT W/DANGEROUS WEAPON,4
2016,8,23,BURGLARY,6
2016,8,23,MOTOR VEHICLE THEFT,6
2016,8,23,ROBBERY,11
2016,8,23,SEX ABUSE,1
2016,8,23,THEFT F/AUTO,30
2016,8,23,THEFT/OTHER,39
2016,8,24,ASSAULT W/DANGEROUS WEAPON,2
2016,8,24,BURGLARY,10
2016,8,24,MOTOR VEHICLE THEFT,5
2016,8,24,ROBBERY,10
2016,8,24,SEX ABUSE,3
2016,8,24,THEFT F/AUTO,26
2016,8,24,THEFT/OTHER,49
2016,8,25,ASSAULT W/DANGEROUS WEAPON,7
2016,8,25,BURGLARY,7
2016,8,25,MOTOR VEHICLE THEFT,7
2016,8,25,ROBBERY,6
2016,8,25,THEFT F/AUTO,21
2016,8,25,THEFT/OTHER,51
2016,8,26,ASSAULT W/DANGEROUS WEAPON,4
2016,8,26,BURGLARY,5
2016,8,26,MOTOR VEHICLE THEFT,13
2016,8,26,ROBBERY,11
2016,8,26,SEX ABUSE,1
2016,8,26,THEFT F/AUTO,23
2016,8,26,THEFT/OTHER,55
2016,8,27,ASSAULT W/DANGEROUS WEAPON,10
2016,8,27,BURGLARY,5
2016,8,27,HOMICIDE,2
2016,8,27,MOTOR VEHICLE THEFT,7
2016,8,27,ROBBERY,18
2016,8,27,SEX ABUSE,1
2016,8,27,THEFT F/AUTO,32
2016,8,27,THEFT/OTHER,43
2016,8,28,ASSAULT W/DANGEROUS WEAPON,12
2016,8,28,BURGLARY,7
2016,8,28,MOTOR VEHICLE THEFT,5
2016,8,28,ROBBERY,8
2016,8,28,SEX ABUSE,3
2016,8,28,THEFT F/AUTO,34
2016,8,28,THEFT/OTHER,41
2016,8,29,ASSAULT W/DANGEROUS WEAPON,6
2016,8,29,BURGLARY,6
2016,8,29,HOMICIDE,1
2016,8,29,MOTOR VEHICLE THEFT,6
2016,8,29,ROBBERY,7
2016,8,29,SEX ABUSE,3
2016,8,29,THEFT F/AUTO,29
2016,8,29,THEFT/OTHER,38
2016,8,30,ASSAULT W/DANGEROUS WEAPON,8
2016,8,30,BURGLARY,5
2016,8,30,HOMICIDE,1
2016,8,30,MOTOR VEHICLE THEFT,10
2016,8,30,ROBBERY,11
2016,8,30,SEX ABUSE,2
2016,8,30,THEFT F/AUTO,20
2016,8,30,THEFT/OTHER,55
2016,8,31,ASSAULT W/DANGEROUS WEAPON,7
2016,8,31,BURGLARY,1
2016,8,31,MOTOR VEHICLE THEFT,10
2016,8,31,ROBBERY,9
2016,8,31,THEFT F/AUTO,26
2016,8,31,THEFT/OTHER,33
2016,9,1,ASSAULT W/DANGEROUS WEAPON,7
2016,9,1,BURGLARY,7
2016,9,1,MOTOR VEHICLE THEFT,11
2016,9,1,ROBBERY,5
2016,9,1,SEX ABUSE,1
2016,9,1,THEFT F/AUTO,24
2016,9,1,THEFT/OTHER,33
2016,9,2,ASSAULT W/DANGEROUS WEAPON,2
2016,9,2,BURGLARY,3
2016,9,2,HOMICIDE,3
2016,9,2,MOTOR VEHICLE THEFT,7
2016,9,2,ROBBERY,4
2016,9,2,SEX ABUSE,1
2016,9,2,THEFT F/AUTO,18
2016,9,2,THEFT/OTHER,40
2016,9,3,ASSAULT W/DANGEROUS WEAPON,2
2016,9,3,BURGLARY,12
2016,9,3,MOTOR VEHICLE THEFT,8
2016,9,3,ROBBERY,15
2016,9,3,SEX ABUSE,2
2016,9,3,THEFT F/AUTO,20
2016,9,3,THEFT/OTHER,28
2016,9,4,ASSAULT W/DANGEROUS WEAPON,8
2016,9,4,BURGLARY,1
2016,9,4,MOTOR VEHICLE THEFT,8
2016,9,4,ROBBERY,8
2016,9,4,SEX ABUSE,1
2016,9,4,THEFT F/AUTO,35
2016,9,4,THEFT/OTHER,40
2016,9,5,ASSAULT W/DANGEROUS WEAPON,3
2016,9,5,BURGLARY,11
2016,9,5,MOTOR VEHICLE THEFT,6
2016,9,5,ROBBERY,5
2016,9,5,THEFT F/AUTO,19
2016,9,5,THEFT/OTHER,46
2016,9,6,ASSAULT W/DANGEROUS WEAPON,6
2016,9,6,BURGLARY,9
2016,9,6,HOMICIDE,1
2016,9,6,MOTOR VEHICLE THEFT,9
2016,9,6,ROBBERY,8
2016,9,6,THEFT F/AUTO,24
2016,9,6,THEFT/OTHER,50
2016,9,7,ASSAULT W/DANGEROUS WEAPON,10
2016,9,7,BURGLARY,6
2016,9,7,MOTOR VEHICLE THEFT,7
2016,9,7,ROBBERY,11
2016,9,7,THEFT F/AUTO,24
2016,9,7,THEFT/OTHER,47
2016,9,8,ASSAULT W/DANGEROUS WEAPON,8
2016,9,8,BURGLARY,7
2016,9,8,MOTOR VEHICLE THEFT,9
2016,9,8,ROBBERY,7
2016,9,8,THEFT F/AUTO,14
2016,9,8,THEFT/OTHER,38
2016,9,9,ASSAULT W/DANGEROUS WEAPON,5
2016,9,9,HOMICIDE,1
2016,9,9,MOTOR VEHICLE THEFT,9
2016,9,9,ROBBERY,15
2016,9,9,SEX ABUSE,2
2016,9,9,THEFT F/AUTO,22
2016,9,9,THEFT/OTHER,38
2016,9,10,ASSAULT W/DANGEROUS WEAPON,9
2016,9,10,BURGLARY,5
2016,9,10,MOTOR VEHICLE THEFT,12
2016,9,10,ROBBERY,10
2016,9,10,SEX ABUSE,1
2016,9,10,THEFT F/AUTO,33
2016,9,10,THEFT/OTHER,34
2016,9,11,ASSAULT W/DANGEROUS WEAPON,9
2016,9,11,BURGLARY,1
2016,9,11,MOTOR VEHICLE THEFT,5
2016,9,11,ROBBERY,6
2016,9,11,SEX ABUSE,2
2016,9,11,THEFT F/AUTO,37
2016,9,11,THEFT/OTHER,45
2016,9,12,ASSAULT W/DANGEROUS WEAPON,3
2016,9,12,BURGLARY,5
2016,9,12,MOTOR VEHICLE THEFT,7
2016,9,12,ROBBERY,7
2016,9,12,SEX ABUSE,2
2016,9,12,THEFT F/AUTO,21
2016,9,12,THEFT/OTHER,40
2016,9,13,ASSAULT W/DANGEROUS WEAPON,5
2016,9,13,BURGLARY,9
2016,9,13,HOMICIDE,1
2016,9,13,MOTOR VEHICLE THEFT,10
2016,9,13,ROBBERY,10
2016,9,13,SEX ABUSE,1
2016,9,13,THEFT F/AUTO,26
2016,9,13,THEFT/OTHER,40
2016,9,14,ASSAULT W/DANGEROUS WEAPON,5
2016,9,14,BURGLARY,9
2016,9,14,HOMICIDE,1
2016,9,14,MOTOR VEHICLE THEFT,4
2016,9,14,ROBBERY,4
2016,9,14,SEX ABUSE,2
2016,9,14,THEFT F/AUTO,15
2016,9,14,THEFT/OTHER,33
2016,9,15,ASSAULT W/DANGEROUS WEAPON,3
2016,9,15,BURGLARY,14
2016,9,15,MOTOR VEHICLE THEFT,4
2016,9,15,ROBBERY,13
2016,9,15,SEX ABUSE,1
2016,9,15,THEFT F/AUTO,24
2016,9,15,THEFT/OTHER,38
2016,9,16,ASSAULT W/DANGEROUS WEAPON,4
2016,9,16,BURGLARY,11
2016,9,16,HOMICIDE,1
2016,9,16,MOTOR VEHICLE THEFT,10
2016,9,16,ROBBERY,5
2016,9,16,SEX ABUSE,4
2016,9,16,THEFT F/AUTO,37
2016,9,16,THEFT/OTHER,49
2016,9,17,ASSAULT W/DANGEROUS WEAPON,8
2016,9,17,BURGLARY,7
2016,9,17,HOMICIDE,3
2016,9,17,MOTOR VEHICLE THEFT,5
2016,9,17,ROBBERY,16
2016,9,17,THEFT F/AUTO,25
2016,9,17,THEFT/OTHER,53
2016,9,18,ASSAULT W/DANGEROUS WEAPON,4
2016,9,18,BURGLARY,7
2016,9,18,HOMICIDE,1
2016,9,18,MOTOR VEHICLE THEFT,6
2016,9,18,ROBBERY,12
2016,9,18,SEX ABUSE,1
2016,9,18,THEFT F/AUTO,36
2016,9,18,THEFT/OTHER,34
2016,9,19,ASSAULT W/DANGEROUS WEAPON,4
2016,9,19,BURGLARY,7
2016,9,19,MOTOR VEHICLE THEFT,10
2016,9,19,ROBBERY,5
2016,9,19,THEFT F/AUTO,22
2016,9,19,THEFT/OTHER,49
2016,9,20,ASSAULT W/DANGEROUS WEAPON,9
2016,9,20,BURGLARY,7
2016,9,20,MOTOR VEHICLE THEFT,5
2016,9,20,ROBBERY,9
2016,9,20,SEX ABUSE,2
2016,9,20,THEFT F/AUTO,18
2016,9,20,THEFT/OTHER,61
2016,9,21,ASSAULT W/DANGEROUS WEAPON,6
2016,9,21,BURGLARY,13
2016,9,21,MOTOR VEHICLE THEFT,7
2016,9,21,ROBBERY,10
2016,9,21,THEFT F/AUTO,29
2016,9,21,THEFT/OTHER,59
2016,9,22,ASSAULT W/DANGEROUS WEAPON,6
2016,9,22,BURGLARY,14
2016,9,22,MOTOR VEHICLE THEFT,12
2016,9,22,ROBBERY,9
2016,9,22,THEFT F/AUTO,24
2016,9,22,THEFT/OTHER,40
2016,9,23,ASSAULT W/DANGEROUS WEAPON,3
2016,9,23,BURGLARY,8
2016,9,23,MOTOR VEHICLE THEFT,5
2016,9,23,ROBBERY,14
2016,9,23,SEX ABUSE,1
2016,9,23,THEFT F/AUTO,39
2016,9,23,THEFT/OTHER,54
2016,9,24,ASSAULT W/DANGEROUS WEAPON,4
2016,9,24,BURGLARY,7
2016,9,24,MOTOR VEHICLE THEFT,7
2016,9,24,ROBBERY,10
2016,9,24,SEX ABUSE,4
2016,9,24,THEFT F/AUTO,35
2016,9,24,THEFT/OTHER,36
2016,9,25,ASSAULT W/DANGEROUS WEAPON,8
2016,9,25,BURGLARY,10
2016,9,25,HOMICIDE,1
2016,9,25,MOTOR VEHICLE THEFT,12
2016,9,25,ROBBERY,12
2016,9,25,THEFT F/AUTO,36
2016,9,25,THEFT/OTHER,37
2016,9,26,ASSAULT W/DANGEROUS WEAPON,4
2016,9,26,BURGLARY,8
2016,9,26,MOTOR VEHICLE THEFT,4
2016,9,26,ROBBERY,13
2016,9,26,SEX ABUSE,3
2016,9,26,THEFT F/AUTO,28
2016,9,26,THEFT/OTHER,52
2016,9,27,ASSAULT W/DANGEROUS WEAPON,9
2016,9,27,BURGLARY,7
2016,9,27,MOTOR VEHICLE THEFT,4
2016,9,27,ROBBERY,9
2016,9,27,SEX ABUSE,2
2016,9,27,THEFT F/AUTO,26
2016,9,27,THEFT/OTHER,50
2016,9,28,ASSAULT W/DANGEROUS WEAPON,5
2016,9,28,BURGLARY,9
2016,9,28,MOTOR VEHICLE THEFT,9
2016,9,28,ROBBERY,8
2016,9,28,SEX ABUSE,2
2016,9,28,THEFT F/AUTO,27
2016,9,28,THEFT/OTHER,47
2016,9,29,ASSAULT W/DANGEROUS WEAPON,7
2016,9,29,BURGLARY,11
2016,9,29,HOMICIDE,1
2016,9,29,MOTOR VEHICLE THEFT,7
2016,9,29,ROBBERY,14
2016,9,29,SEX ABUSE,2
2016,9,29,THEFT F/AUTO,27
2016,9,29,THEFT/OTHER,34
2016,9,30,ASSAULT W/DANGEROUS WEAPON,3
2016,9,30,BURGLARY,7
2016,9,30,MOTOR VEHICLE THEFT,5
2016,9,30,ROBBERY,6
2016,9,30,THEFT F/AUTO,37
2016,9,30,THEFT/OTHER,35
2016,10,1,ASSAULT W/DANGEROUS WEAPON,5
2016,10,1,BURGLARY,2
2016,10,1,MOTOR VEHICLE THEFT,12
2016,10,1,ROBBERY,13
2016,10,1,SEX ABUSE,1
2016,10,1,THEFT F/AUTO,20
2016,10,1,THEFT/OTHER,23
2016,10,2,ASSAULT W/DANGEROUS WEAPON,9
2016,10,2,BURGLARY,3
2016,10,2,MOTOR VEHICLE THEFT,6
2016,10,2,ROBBERY,11
2016,10,2,SEX ABUSE,2
2016,10,2,THEFT F/AUTO,35
2016,10,2,THEFT/OTHER,35
2016,10,3,ASSAULT W/DANGEROUS WEAPON,2
2016,10,3,BURGLARY,16
2016,10,3,MOTOR VEHICLE THEFT,7
2016,10,3,ROBBERY,5
2016,10,3,SEX ABUSE,2
2016,10,3,THEFT F/AUTO,24
2016,10,3,THEFT/OTHER,42
2016,10,4,ASSAULT W/DANGEROUS WEAPON,6
2016,10,4,BURGLARY,10
2016,10,4,MOTOR VEHICLE THEFT,9
2016,10,4,ROBBERY,5
2016,10,4,THEFT F/AUTO,21
2016,10,4,THEFT/OTHER,55
2016,10,5,ASSAULT W/DANGEROUS WEAPON,5
2016,10,5,BURGLARY,9
2016,10,5,MOTOR VEHICLE THEFT,8
2016,10,5,ROBBERY,7
2016,10,5,THEFT F/AUTO,27
2016,10,5,THEFT/OTHER,46
2016,10,6,ASSAULT W/DANGEROUS WEAPON,2
2016,10,6,BURGLARY,10
2016,10,6,HOMICIDE,1
2016,10,6,MOTOR VEHICLE THEFT,7
2016,10,6,ROBBERY,9
2016,10,6,THEFT F/AUTO,34
2016,10,6,THEFT/OTHER,47
2016,10,7,ASSAULT W/DANGEROUS WEAPON,7
2016,10,7,BURGLARY,5
2016,10,7,MOTOR VEHICLE THEFT,9
2016,10,7,ROBBERY,7
2016,10,7,THEFT F/AUTO,29
2016,10,7,THEFT/OTHER,28
2016,10,8,ASSAULT W/DANGEROUS WEAPON,4
2016,10,8,BURGLARY,3
2016,10,8,MOTOR VEHICLE THEFT,8
2016,10,8,ROBBERY,7
2016,10,8,THEFT F/AUTO,42
2016,10,8,THEFT/OTHER,28
2016,10,9,ASSAULT W/DANGEROUS WEAPON,5
2016,10,9,BURGLARY,7
2016,10,9,MOTOR VEHICLE THEFT,7
2016,10,9,ROBBERY,10
2016,10,9,THEFT F/AUTO,28
2016,10,9,THEFT/OTHER,41
2016,10,10,ASSAULT W/DANGEROUS WEAPON,5
2016,10,10,BURGLARY,4
2016,10,10,MOTOR VEHICLE THEFT,8
2016,10,10,ROBBERY,10
2016,10,10,THEFT F/AUTO,26
2016,10,10,THEFT/OTHER,37
2016,10,11,ASSAULT W/DANGEROUS WEAPON,3
2016,10,11,BURGLARY,6
2016,10,11,MOTOR VEHICLE THEFT,10
2016,10,11,ROBBERY,10
2016,10,11,SEX ABUSE,3
2016,10,11,THEFT F/AUTO,33
2016,10,11,THEFT/OTHER,44
2016,10,12,ASSAULT W/DANGEROUS WEAPON,4
2016,10,12,BURGLARY,3
2016,10,12,MOTOR VEHICLE THEFT,9
2016,10,12,ROBBERY,2
2016,10,12,THEFT F/AUTO,19
2016,10,12,THEFT/OTHER,49
2016,10,13,ASSAULT W/DANGEROUS WEAPON,4
2016,10,13,BURGLARY,2
2016,10,13,HOMICIDE,1
2016,10,13,MOTOR VEHICLE THEFT,3
2016,10,13,ROBBERY,6
2016,10,13,SEX ABUSE,1
2016,10,13,THEFT F/AUTO,24
2016,10,13,THEFT/OTHER,44
2016,10,14,ARSON,1
2016,10,14,ASSAULT W/DANGEROUS WEAPON,10
2016,10,14,BURGLARY,4
2016,10,14,MOTOR VEHICLE THEFT,8
2016,10,14,ROBBERY,6
2016,10,14,THEFT F/AUTO,34
2016,10,14,THEFT/OTHER,45
2016,10,15,ASSAULT W/DANGEROUS WEAPON,9
2016,10,15,BURGLARY,2
2016,10,15,HOMICIDE,1
2016,10,15,MOTOR VEHICLE THEFT,6
2016,10,15,ROBBERY,7
2016,10,15,SEX ABUSE,2
2016,10,15,THEFT F/AUTO,39
2016,10,15,THEFT/OTHER,41
2016,10,16,ASSAULT W/DANGEROUS WEAPON,9
2016,10,16,BURGLARY,2
2016,10,16,HOMICIDE,1
2016,10,16,MOTOR VEHICLE THEFT,8
2016,10,16,ROBBERY,12
2016,10,16,SEX ABUSE,1
2016,10,16,THEFT F/AUTO,37
2016,10,16,THEFT/OTHER,46
2016,10,17,ASSAULT W/DANGEROUS WEAPON,4
2016,10,17,BURGLARY,8
2016,10,17,HOMICIDE,1
2016,10,17,MOTOR VEHICLE THEFT,11
2016,10,17,ROBBERY,9
2016,10,17,THEFT F/AUTO,38
2016,10,17,THEFT/OTHER,62
2016,10,18,ASSAULT W/DANGEROUS WEAPON,3
2016,10,18,BURGLARY,11
2016,10,18,MOTOR VEHICLE THEFT,8
2016,10,18,ROBBERY,7
2016,10,18,SEX ABUSE,1
2016,10,18,THEFT F/AUTO,30
2016,10,18,THEFT/OTHER,38
2016,10,19,ASSAULT W/DANGEROUS WEAPON,4
2016,10,19,BURGLARY,15
2016,10,19,MOTOR VEHICLE THEFT,5
2016,10,19,ROBBERY,13
2016,10,19,SEX ABUSE,1
2016,10,19,THEFT F/AUTO,34
2016,10,19,THEFT/OTHER,32
2016,10,20,ASSAULT W/DANGEROUS WEAPON,6
2016,10,20,BURGLARY,5
2016,10,20,MOTOR VEHICLE THEFT,10
2016,10,20,ROBBERY,8
2016,10,20,THEFT F/AUTO,34
2016,10,20,THEFT/OTHER,58
2016,10,21,ASSAULT W/DANGEROUS WEAPON,5
2016,10,21,BURGLARY,4
2016,10,21,MOTOR VEHICLE THEFT,9
2016,10,21,ROBBERY,12
2016,10,21,SEX ABUSE,3
