year,month,day,OFFENSE,count
2011,11,13,BURGLARY,11
2011,11,13,MOTOR VEHICLE THEFT,7
2011,11,13,ROBBERY,18
2011,11,13,THEFT F/AUTO,41
2011,11,13,THEFT/OTHER,24
2011,11,14,ASSAULT W/DANGEROUS WEAPON,5
2011,11,14,BURGLARY,16
2011,11,14,HOMICIDE,2
2011,11,14,MOTOR VEHICLE THEFT,10
2011,11,14,ROBBERY,13
2011,11,14,THEFT F/AUTO,33
2011,11,14,THEFT/OTHER,32
2011,11,15,ASSAULT W/DANGEROUS WEAPON,3
2011,11,15,BURGLARY,8
2011,11,15,MOTOR VEHICLE THEFT,10
2011,11,15,ROBBERY,17
2011,11,15,SEX ABUSE,2
2011,11,15,THEFT F/AUTO,33
2011,11,15,THEFT/OTHER,36
2011,11,16,ASSAULT W/DANGEROUS WEAPON,3
2011,11,16,BURGLARY,6
2011,11,16,MOTOR VEHICLE THEFT,12
2011,11,16,ROBBERY,11
2011,11,16,THEFT F/AUTO,34
2011,11,16,THEFT/OTHER,19
2011,11,17,ARSON,1
2011,11,17,ASSAULT W/DANGEROUS WEAPON,8
2011,11,17,BURGLARY,10
2011,11,17,MOTOR VEHICLE THEFT,10
2011,11,17,ROBBERY,12
2011,11,17,SEX ABUSE,1
2011,11,17,THEFT F/AUTO,34
2011,11,17,THEFT/OTHER,21
2011,11,18,ASSAULT W/DANGEROUS WEAPON,2
2011,11,18,BURGLARY,11
2011,11,18,MOTOR VEHICLE THEFT,5
2011,11,18,ROBBERY,19
2011,11,18,SEX ABUSE,1
2011,11,18,THEFT F/AUTO,42
2011,11,18,THEFT/OTHER,32
2011,11,19,ASSAULT W/DANGEROUS WEAPON,10
2011,11,19,BURGLARY,12
2011,11,19,MOTOR VEHICLE THEFT,8
2011,11,19,ROBBERY,15
2011,11,19,THEFT F/AUTO,22
2011,11,19,THEFT/OTHER,20
2011,11,20,ASSAULT W/DANGEROUS WEAPON,12
2011,11,20,BURGLARY,6
2011,11,20,MOTOR VEHICLE THEFT,11
2011,11,20,ROBBERY,12
2011,11,20,THEFT F/AUTO,44
2011,11,20,THEFT/OTHER,24
2011,11,21,ARSON,1
2011,11,21,ASSAULT W/DANGEROUS WEAPON,4
2011,11,21,BURGLARY,12
2011,11,21,MOTOR VEHICLE THEFT,14
2011,11,21,ROBBERY,17
2011,11,21,THEFT F/AUTO,54
2011,11,21,THEFT/OTHER,30
2011,11,22,ASSAULT W/DANGEROUS WEAPON,8
2011,11,22,BURGLARY,13
2011,11,22,MOTOR VEHICLE THEFT,9
2011,11,22,ROBBERY,18
2011,11,22,SEX ABUSE,1
2011,11,22,THEFT F/AUTO,33
2011,11,22,THEFT/OTHER,34
2011,11,23,ASSAULT W/DANGEROUS WEAPON,4
2011,11,23,BURGLARY,9
2011,11,23,MOTOR VEHICLE THEFT,11
2011,11,23,ROBBERY,10
2011,11,23,THEFT F/AUTO,32
2011,11,23,THEFT/OTHER,24
2011,11,24,ASSAULT W/DANGEROUS WEAPON,2
2011,11,24,BURGLARY,5
2011,11,24,MOTOR VEHICLE THEFT,3
2011,11,24,ROBBERY,10
2011,11,24,THEFT F/AUTO,34
2011,11,24,THEFT/OTHER,10
2011,11,25,ASSAULT W/DANGEROUS WEAPON,10
2011,11,25,BURGLARY,18
2011,11,25,MOTOR VEHICLE THEFT,14
2011,11,25,ROBBERY,18
2011,11,25,THEFT F/AUTO,38
2011,11,25,THEFT/OTHER,17
2011,11,26,ASSAULT W/DANGEROUS WEAPON,6
2011,11,26,BURGLARY,11
2011,11,26,HOMICIDE,2
2011,11,26,MOTOR VEHICLE THEFT,7
2011,11,26,ROBBERY,10
2011,11,26,SEX ABUSE,1
2011,11,26,THEFT F/AUTO,40
2011,11,26,THEFT/OTHER,20
2011,11,27,ASSAULT W/DANGEROUS WEAPON,7
2011,11,27,BURGLARY,7
2011,11,27,HOMICIDE,1
2011,11,27,MOTOR VEHICLE THEFT,12
2011,11,27,ROBBERY,16
2011,11,27,THEFT F/AUTO,37
2011,11,27,THEFT/OTHER,24
2011,11,28,ASSAULT W/DANGEROUS WEAPON,3
2011,11,28,BURGLARY,15
2011,11,28,MOTOR VEHICLE THEFT,9
2011,11,28,ROBBERY,8
2011,11,28,THEFT F/AUTO,41
2011,11,28,THEFT/OTHER,40
2011,11,29,ASSAULT W/DANGEROUS WEAPON,7
2011,11,29,BURGLARY,13
2011,11,29,MOTOR VEHICLE THEFT,7
2011,11,29,ROBBERY,17
2011,11,29,SEX ABUSE,1
2011,11,29,THEFT F/AUTO,31
2011,11,29,THEFT/OTHER,32
2011,11,30,ASSAULT W/DANGEROUS WEAPON,4
2011,11,30,BURGLARY,16
2011,11,30,MOTOR VEHICLE THEFT,9
2011,11,30,ROBBERY,14
2011,11,30,SEX ABUSE,2
2011,11,30,THEFT F/AUTO,45
2011,11,30,THEFT/OTHER,24
2011,12,1,ASSAULT W/DANGEROUS WEAPON,6
2011,12,1,BURGLARY,7
2011,12,1,MOTOR VEHICLE THEFT,12
2011,12,1,ROBBERY,14
2011,12,1,SEX ABUSE,1
2011,12,1,THEFT F/AUTO,26
2011,12,1,THEFT/OTHER,34
2011,12,2,ASSAULT W/DANGEROUS WEAPON,12
2011,12,2,BURGLARY,9
2011,12,2,MOTOR VEHICLE THEFT,18
2011,12,2,ROBBERY,18
2011,12,2,THEFT F/AUTO,26
2011,12,2,THEFT/OTHER,36
2011,12,3,ASSAULT W/DANGEROUS WEAPON,7
2011,12,3,BURGLARY,6
2011,12,3,HOMICIDE,1
2011,12,3,MOTOR VEHICLE THEFT,6
2011,12,3,ROBBERY,23
2011,12,3,THEFT F/AUTO,45
2011,12,3,THEFT/OTHER,44
2011,12,4,ASSAULT W/DANGEROUS WEAPON,5
2011,12,4,BURGLARY,5
2011,12,4,HOMICIDE,1
2011,12,4,MOTOR VEHICLE THEFT,4
2011,12,4,ROBBERY,14
2011,12,4,SEX ABUSE,1
2011,12,4,THEFT F/AUTO,50
2011,12,4,THEFT/OTHER,27
2011,12,5,ARSON,1
2011,12,5,ASSAULT W/DANGEROUS WEAPON,3
2011,12,5,BURGLARY,14
2011,12,5,MOTOR VEHICLE THEFT,9
2011,12,5,ROBBERY,17
2011,12,5,THEFT F/AUTO,41
2011,12,5,THEFT/OTHER,31
2011,12,6,ASSAULT W/DANGEROUS WEAPON,6
2011,12,6,BURGLARY,15
2011,12,6,MOTOR VEHICLE THEFT,7
2011,12,6,ROBBERY,10
2011,12,6,SEX ABUSE,1
2011,12,6,THEFT F/AUTO,36
2011,12,6,THEFT/OTHER,26
2011,12,7,ASSAULT W/DANGEROUS WEAPON,4
2011,12,7,BURGLARY,11
2011,12,7,MOTOR VEHICLE THEFT,4
2011,12,7,ROBBERY,15
2011,12,7,THEFT F/AUTO,29
2011,12,7,THEFT/OTHER,32
2011,12,8,ASSAULT W/DANGEROUS WEAPON,7
2011,12,8,BURGLARY,7
2011,12,8,MOTOR VEHICLE THEFT,9
2011,12,8,ROBBERY,10
2011,12,8,SEX ABUSE,2
2011,12,8,THEFT F/AUTO,29
2011,12,8,THEFT/OTHER,33
2011,12,9,ASSAULT W/DANGEROUS WEAPON,7
2011,12,9,BURGLARY,7
2011,12,9,MOTOR VEHICLE THEFT,11
2011,12,9,ROBBERY,13
2011,12,9,THEFT F/AUTO,34
2011,12,9,THEFT/OTHER,25
2011,12,10,ASSAULT W/DANGEROUS WEAPON,9
2011,12,10,BURGLARY,5
2011,12,10,HOMICIDE,2
2011,12,10,MOTOR VEHICLE THEFT,9
2011,12,10,ROBBERY,18
2011,12,10,SEX ABUSE,3
2011,12,10,THEFT F/AUTO,38
2011,12,10,THEFT/OTHER,23
2011,12,11,ASSAULT W/DANGEROUS WEAPON,4
2011,12,11,BURGLARY,9
2011,12,11,MOTOR VEHICLE THEFT,10
2011,12,11,ROBBERY,9
2011,12,11,SEX ABUSE,2
2011,12,11,THEFT F/AUTO,53
2011,12,11,THEFT/OTHER,17
2011,12,12,ASSAULT W/DANGEROUS WEAPON,5
2011,12,12,BURGLARY,9
2011,12,12,MOTOR VEHICLE THEFT,8
2011,12,12,ROBBERY,8
2011,12,12,THEFT F/AUTO,42
2011,12,12,THEFT/OTHER,28
2011,12,13,ASSAULT W/DANGEROUS WEAPON,1
2011,12,13,BURGLARY,13
2011,12,13,MOTOR VEHICLE THEFT,8
2011,12,13,ROBBERY,10
2011,12,13,THEFT F/AUTO,31
2011,12,13,THEFT/OTHER,32
2011,12,14,ASSAULT W/DANGEROUS WEAPON,3
2011,12,14,BURGLARY,9
2011,12,14,MOTOR VEHICLE THEFT,5
2011,12,14,ROBBERY,12
2011,12,14,THEFT F/AUTO,28
2011,12,14,THEFT/OTHER,38
2011,12,15,ASSAULT W/DANGEROUS WEAPON,4
2011,12,15,BURGLARY,5
2011,12,15,MOTOR VEHICLE THEFT,5
2011,12,15,ROBBERY,6
2011,12,15,THEFT F/AUTO,33
2011,12,15,THEFT/OTHER,27
2011,12,16,ASSAULT W/DANGEROUS WEAPON,10
2011,12,16,BURGLARY,11
2011,12,16,MOTOR VEHICLE THEFT,7
2011,12,16,ROBBERY,14
2011,12,16,SEX ABUSE,1
2011,12,16,THEFT F/AUTO,32
2011,12,16,THEFT/OTHER,34
2011,12,17,ASSAULT W/DANGEROUS WEAPON,8
2011,12,17,BURGLARY,8
2011,12,17,HOMICIDE,1
2011,12,17,MOTOR VEHICLE THEFT,11
2011,12,17,ROBBERY,18
2011,12,17,SEX ABUSE,1
2011,12,17,THEFT F/AUTO,27
2011,12,17,THEFT/OTHER,20
2011,12,18,ASSAULT W/DANGEROUS WEAPON,6
2011,12,18,BURGLARY,5
2011,12,18,MOTOR VEHICLE THEFT,5
2011,12,18,ROBBERY,15
2011,12,18,THEFT F/AUTO,38
2011,12,18,THEFT/OTHER,31
2011,12,19,ASSAULT W/DANGEROUS WEAPON,8
2011,12,19,BURGLARY,8
2011,12,19,HOMICIDE,1
2011,12,19,MOTOR VEHICLE THEFT,10
2011,12,19,ROBBERY,13
2011,12,19,THEFT F/AUTO,34
2011,12,19,THEFT/OTHER,32
2011,12,20,ASSAULT W/DANGEROUS WEAPON,10
2011,12,20,BURGLARY,11
2011,12,20,MOTOR VEHICLE THEFT,9
2011,12,20,ROBBERY,16
2011,12,20,SEX ABUSE,1
2011,12,20,THEFT F/AUTO,41
2011,12,20,THEFT/OTHER,36
2011,12,21,ASSAULT W/DANGEROUS WEAPON,6
2011,12,21,BURGLARY,7
2011,12,21,MOTOR VEHICLE THEFT,5
2011,12,21,ROBBERY,13
2011,12,21,THEFT F/AUTO,28
2011,12,21,THEFT/OTHER,29
2011,12,22,ASSAULT W/DANGEROUS WEAPON,3
2011,12,22,BURGLARY,15
2011,12,22,MOTOR VEHICLE THEFT,9
2011,12,22,ROBBERY,7
2011,12,22,SEX ABUSE,1
2011,12,22,THEFT F/AUTO,31
2011,12,22,THEFT/OTHER,30
2011,12,23,ASSAULT W/DANGEROUS WEAPON,6
2011,12,23,BURGLARY,12
2011,12,23,MOTOR VEHICLE THEFT,9
2011,12,23,ROBBERY,14
2011,12,23,THEFT F/AUTO,28
2011,12,23,THEFT/OTHER,22
2011,12,24,ARSON,1
2011,12,24,ASSAULT W/DANGEROUS WEAPON,10
2011,12,24,BURGLARY,5
2011,12,24,MOTOR VEHICLE THEFT,13
2011,12,24,ROBBERY,15
2011,12,24,THEFT F/AUTO,28
2011,12,24,THEFT/OTHER,21
2011,12,25,ARSON,1
2011,12,25,ASSAULT W/DANGEROUS WEAPON,9
2011,12,25,BURGLARY,10
2011,12,25,MOTOR VEHICLE THEFT,8
2011,12,25,ROBBERY,8
2011,12,25,SEX ABUSE,1
2011,12,25,THEFT F/AUTO,19
2011,12,25,THEFT/OTHER,9
2011,12,26,ASSAULT W/DANGEROUS WEAPON,5
2011,12,26,BURGLARY,9
2011,12,26,MOTOR VEHICLE THEFT,11
2011,12,26,ROBBERY,5
2011,12,26,THEFT F/AUTO,30
2011,12,26,THEFT/OTHER,23
2011,12,27,ASSAULT W/DANGEROUS WEAPON,5
2011,12,27,BURGLARY,8
2011,12,27,MOTOR VEHICLE THEFT,13
2011,12,27,ROBBERY,18
2011,12,27,SEX ABUSE,1
2011,12,27,THEFT F/AUTO,34
2011,12,27,THEFT/OTHER,21
2011,12,28,ASSAULT W/DANGEROUS WEAPON,8
2011,12,28,BURGLARY,8
2011,12,28,MOTOR VEHICLE THEFT,6
2011,12,28,ROBBERY,11
2011,12,28,THEFT F/AUTO,31
2011,12,28,THEFT/OTHER,31
2011,12,29,ASSAULT W/DANGEROUS WEAPON,8
2011,12,29,BURGLARY,6
2011,12,29,MOTOR VEHICLE THEFT,9
2011,12,29,ROBBERY,10
2011,12,29,THEFT F/AUTO,29
2011,12,29,THEFT/OTHER,20
2011,12,30,ARSON,1
2011,12,30,ASSAULT W/DANGEROUS WEAPON,6
2011,12,30,BURGLARY,11
2011,12,30,MOTOR VEHICLE THEFT,11
2011,12,30,ROBBERY,9
2011,12,30,SEX ABUSE,1
2011,12,30,THEFT F/AUTO,32
2011,12,30,THEFT/OTHER,33
2011,12,31,ARSON,1
2011,12,31,ASSAULT W/DANGEROUS WEAPON,13
2011,12,31,BURGLARY,10
2011,12,31,MOTOR VEHICLE THEFT,10
2011,12,31,ROBBERY,13
2011,12,31,THEFT F/AUTO,31
2011,12,31,THEFT/OTHER,27
2012,1,1,ASSAULT W/DANGEROUS WEAPON,11
2012,1,1,BURGLARY,7
2012,1,1,HOMICIDE,1
2012,1,1,MOTOR VEHICLE THEFT,7
2012,1,1,ROBBERY,11
2012,1,1,THEFT F/AUTO,22
2012,1,1,THEFT/OTHER,20
2012,1,2,ASSAULT W/DANGEROUS WEAPON,5
2012,1,2,BURGLARY,13
2012,1,2,MOTOR VEHICLE THEFT,13
2012,1,2,ROBBERY,7
2012,1,2,THEFT F/AUTO,24
2012,1,2,THEFT/OTHER,13
2012,1,3,ASSAULT W/DANGEROUS WEAPON,4
2012,1,3,BURGLARY,15
2012,1,3,HOMICIDE,1
2012,1,3,MOTOR VEHICLE THEFT,10
2012,1,3,ROBBERY,8
2012,1,3,THEFT F/AUTO,27
2012,1,3,THEFT/OTHER,32
2012,1,4,ASSAULT W/DANGEROUS WEAPON,4
2012,1,4,BURGLARY,14
2012,1,4,MOTOR VEHICLE THEFT,8
2012,1,4,ROBBERY,13
2012,1,4,THEFT F/AUTO,30
2012,1,4,THEFT/OTHER,28
2012,1,5,ASSAULT W/DANGEROUS WEAPON,2
2012,1,5,BURGLARY,9
2012,1,5,HOMICIDE,1
2012,1,5,MOTOR VEHICLE THEFT,11
2012,1,5,ROBBERY,14
2012,1,5,THEFT F/AUTO,29
2012,1,5,THEFT/OTHER,39
2012,1,6,ASSAULT W/DANGEROUS WEAPON,5
2012,1,6,BURGLARY,10
2012,1,6,MOTOR VEHICLE THEFT,9
2012,1,6,ROBBERY,12
2012,1,6,THEFT F/AUTO,38
2012,1,6,THEFT/OTHER,20
2012,1,7,ASSAULT W/DANGEROUS WEAPON,9
2012,1,7,BURGLARY,9
2012,1,7,MOTOR VEHICLE THEFT,8
2012,1,7,ROBBERY,20
2012,1,7,THEFT F/AUTO,37
2012,1,7,THEFT/OTHER,24
2012,1,8,ASSAULT W/DANGEROUS WEAPON,4
2012,1,8,BURGLARY,8
2012,1,8,HOMICIDE,1
2012,1,8,MOTOR VEHICLE THEFT,8
2012,1,8,ROBBERY,23
2012,1,8,THEFT F/AUTO,52
2012,1,8,THEFT/OTHER,18
2012,1,9,ASSAULT W/DANGEROUS WEAPON,3
2012,1,9,BURGLARY,13
2012,1,9,MOTOR VEHICLE THEFT,5
2012,1,9,ROBBERY,14
2012,1,9,SEX ABUSE,1
2012,1,9,THEFT F/AUTO,43
2012,1,9,THEFT/OTHER,29
2012,1,10,ASSAULT W/DANGEROUS WEAPON,6
2012,1,10,BURGLARY,9
2012,1,10,MOTOR VEHICLE THEFT,7
2012,1,10,ROBBERY,11
2012,1,10,THEFT F/AUTO,29
2012,1,10,THEFT/OTHER,34
2012,1,11,ASSAULT W/DANGEROUS WEAPON,4
2012,1,11,BURGLARY,6
2012,1,11,MOTOR VEHICLE THEFT,9
2012,1,11,ROBBERY,11
2012,1,11,SEX ABUSE,1
2012,1,11,THEFT F/AUTO,27
2012,1,11,THEFT/OTHER,35
2012,1,12,ASSAULT W/DANGEROUS WEAPON,6
2012,1,12,BURGLARY,10
2012,1,12,MOTOR VEHICLE THEFT,10
2012,1,12,ROBBERY,7
2012,1,12,THEFT F/AUTO,28
2012,1,12,THEFT/OTHER,29
2012,1,13,ASSAULT W/DANGEROUS WEAPON,9
2012,1,13,BURGLARY,11
2012,1,13,MOTOR VEHICLE THEFT,14
2012,1,13,ROBBERY,17
2012,1,13,THEFT F/AUTO,28
2012,1,13,THEFT/OTHER,33
2012,1,14,ASSAULT W/DANGEROUS WEAPON,7
2012,1,14,BURGLARY,6
2012,1,14,MOTOR VEHICLE THEFT,8
2012,1,14,ROBBERY,17
2012,1,14,THEFT F/AUTO,40
2012,1,14,THEFT/OTHER,31
2012,1,15,ASSAULT W/DANGEROUS WEAPON,8
2012,1,15,BURGLARY,8
2012,1,15,MOTOR VEHICLE THEFT,4
2012,1,15,ROBBERY,10
2012,1,15,SEX ABUSE,1
2012,1,15,THEFT F/AUTO,27
2012,1,15,THEFT/OTHER,16
2012,1,16,ASSAULT W/DANGEROUS WEAPON,1
2012,1,16,BURGLARY,8
2012,1,16,MOTOR VEHICLE THEFT,10
2012,1,16,ROBBERY,12
2012,1,16,SEX ABUSE,1
2012,1,16,THEFT F/AUTO,30
2012,1,16,THEFT/OTHER,18
2012,1,17,ASSAULT W/DANGEROUS WEAPON,7
2012,1,17,BURGLARY,11
2012,1,17,MOTOR VEHICLE THEFT,12
2012,1,17,ROBBERY,19
2012,1,17,SEX ABUSE,2
2012,1,17,THEFT F/AUTO,44
2012,1,17,THEFT/OTHER,24
2012,1,18,ASSAULT W/DANGEROUS WEAPON,6
2012,1,18,BURGLARY,12
2012,1,18,HOMICIDE,1
2012,1,18,MOTOR VEHICLE THEFT,9
2012,1,18,ROBBERY,10
2012,1,18,THEFT F/AUTO,31
2012,1,18,THEFT/OTHER,35
2012,1,19,ASSAULT W/DANGEROUS WEAPON,3
2012,1,19,BURGLARY,4
2012,1,19,MOTOR VEHICLE THEFT,8
2012,1,19,ROBBERY,10
2012,1,19,THEFT F/AUTO,21
2012,1,19,THEFT/OTHER,25
2012,1,20,ASSAULT W/DANGEROUS WEAPON,7
2012,1,20,BURGLARY,6
2012,1,20,MOTOR VEHICLE THEFT,13
2012,1,20,ROBBERY,17
2012,1,20,SEX ABUSE,1
2012,1,20,THEFT F/AUTO,37
2012,1,20,THEFT/OTHER,31
2012,1,21,ASSAULT W/DANGEROUS WEAPON,8
2012,1,21,BURGLARY,12
2012,1,21,MOTOR VEHICLE THEFT,8
2012,1,21,ROBBERY,9
2012,1,21,SEX ABUSE,1
2012,1,21,THEFT F/AUTO,20
2012,1,21,THEFT/OTHER,17
2012,1,22,ASSAULT W/DANGEROUS WEAPON,3
2012,1,22,BURGLARY,2
2012,1,22,MOTOR VEHICLE THEFT,6
2012,1,22,ROBBERY,16
2012,1,22,SEX ABUSE,2
2012,1,22,THEFT F/AUTO,29
2012,1,22,THEFT/OTHER,27
2012,1,23,ASSAULT W/DANGEROUS WEAPON,4
2012,1,23,BURGLARY,8
2012,1,23,MOTOR VEHICLE THEFT,3
2012,1,23,ROBBERY,15
2012,1,23,SEX ABUSE,1
2012,1,23,THEFT F/AUTO,34
2012,1,23,THEFT/OTHER,26
2012,1,24,ASSAULT W/DANGEROUS WEAPON,8
2012,1,24,BURGLARY,9
2012,1,24,MOTOR VEHICLE THEFT,7
2012,1,24,ROBBERY,8
2012,1,24,SEX ABUSE,2
2012,1,24,THEFT F/AUTO,38
2012,1,24,THEFT/OTHER,26
2012,1,25,ASSAULT W/DANGEROUS WEAPON,7
2012,1,25,BURGLARY,11
2012,1,25,MOTOR VEHICLE THEFT,6
2012,1,25,ROBBERY,7
2012,1,25,THEFT F/AUTO,22
2012,1,25,THEFT/OTHER,39
2012,1,26,ASSAULT W/DANGEROUS WEAPON,9
2012,1,26,BURGLARY,11
2012,1,26,MOTOR VEHICLE THEFT,5
2012,1,26,ROBBERY,10
2012,1,26,THEFT F/AUTO,34
2012,1,26,THEFT/OTHER,32
2012,1,27,ASSAULT W/DANGEROUS WEAPON,6
2012,1,27,BURGLARY,15
2012,1,27,MOTOR VEHICLE THEFT,10
2012,1,27,ROBBERY,16
2012,1,27,THEFT F/AUTO,31
2012,1,27,THEFT/OTHER,40
2012,1,28,ASSAULT W/DANGEROUS WEAPON,5
2012,1,28,BURGLARY,8
2012,1,28,MOTOR VEHICLE THEFT,9
2012,1,28,ROBBERY,12
2012,1,28,THEFT F/AUTO,36
2012,1,28,THEFT/OTHER,24
2012,1,29,ASSAULT W/DANGEROUS WEAPON,6
2012,1,29,BURGLARY,5
2012,1,29,HOMICIDE,2
2012,1,29,MOTOR VEHICLE THEFT,12
2012,1,29,ROBBERY,12
2012,1,29,SEX ABUSE,1
2012,1,29,THEFT F/AUTO,28
2012,1,29,THEFT/OTHER,23
2012,1,30,ASSAULT W/DANGEROUS WEAPON,2
2012,1,30,BURGLARY,8
2012,1,30,MOTOR VEHICLE THEFT,11
2012,1,30,ROBBERY,10
2012,1,30,THEFT F/AUTO,43
2012,1,30,THEFT/OTHER,35
2012,1,31,ASSAULT W/DANGEROUS WEAPON,3
2012,1,31,BURGLARY,11
2012,1,31,MOTOR VEHICLE THEFT,12
2012,1,31,ROBBERY,10
2012,1,31,THEFT F/AUTO,34
2012,1,31,THEFT/OTHER,29
2012,2,1,ASSAULT W/DANGEROUS WEAPON,7
2012,2,1,BURGLARY,4
2012,2,1,MOTOR VEHICLE THEFT,2
2012,2,1,ROBBERY,10
2012,2,1,THEFT F/AUTO,19
2012,2,1,THEFT/OTHER,37
2012,2,2,BURGLARY,9
2012,2,2,HOMICIDE,1
2012,2,2,MOTOR VEHICLE THEFT,2
2012,2,2,ROBBERY,7
2012,2,2,THEFT F/AUTO,22
2012,2,2,THEFT/OTHER,39
2012,2,3,ASSAULT W/DANGEROUS WEAPON,5
2012,2,3,BURGLARY,14
2012,2,3,MOTOR VEHICLE THEFT,5
2012,2,3,ROBBERY,14
2012,2,3,THEFT F/AUTO,30
2012,2,3,THEFT/OTHER,35
2012,2,4,ASSAULT W/DANGEROUS WEAPON,12
2012,2,4,BURGLARY,4
2012,2,4,MOTOR VEHICLE THEFT,8
2012,2,4,ROBBERY,17
2012,2,4,SEX ABUSE,2
2012,2,4,THEFT F/AUTO,27
2012,2,4,THEFT/OTHER,24
2012,2,5,ASSAULT W/DANGEROUS WEAPON,7
2012,2,5,BURGLARY,2
2012,2,5,MOTOR VEHICLE THEFT,6
2012,2,5,ROBBERY,15
2012,2,5,THEFT F/AUTO,21
2012,2,5,THEFT/OTHER,13
2012,2,6,ARSON,1
2012,2,6,ASSAULT W/DANGEROUS WEAPON,3
2012,2,6,BURGLARY,2
2012,2,6,MOTOR VEHICLE THEFT,9
2012,2,6,ROBBERY,11
2012,2,6,THEFT F/AUTO,22
2012,2,6,THEFT/OTHER,33
2012,2,7,ASSAULT W/DANGEROUS WEAPON,2
2012,2,7,BURGLARY,6
2012,2,7,MOTOR VEHICLE THEFT,3
2012,2,7,ROBBERY,5
2012,2,7,THEFT F/AUTO,15
2012,2,7,THEFT/OTHER,30
2012,2,8,ARSON,1
2012,2,8,ASSAULT W/DANGEROUS WEAPON,8
2012,2,8,BURGLARY,6
2012,2,8,MOTOR VEHICLE THEFT,4
2012,2,8,ROBBERY,13
2012,2,8,SEX ABUSE,1
2012,2,8,THEFT F/AUTO,26
2012,2,8,THEFT/OTHER,26
2012,2,9,ASSAULT W/DANGEROUS WEAPON,6
2012,2,9,BURGLARY,13
2012,2,9,MOTOR VEHICLE THEFT,6
2012,2,9,ROBBERY,10
2012,2,9,THEFT F/AUTO,14
2012,2,9,THEFT/OTHER,26
2012,2,10,ASSAULT W/DANGEROUS WEAPON,4
2012,2,10,BURGLARY,5
2012,2,10,MOTOR VEHICLE THEFT,8
2012,2,10,ROBBERY,5
2012,2,10,SEX ABUSE,1
2012,2,10,THEFT F/AUTO,35
2012,2,10,THEFT/OTHER,36
2012,2,11,ASSAULT W/DANGEROUS WEAPON,3
2012,2,11,BURGLARY,5
2012,2,11,MOTOR VEHICLE THEFT,5
2012,2,11,ROBBERY,5
2012,2,11,THEFT F/AUTO,34
2012,2,11,THEFT/OTHER,27
2012,2,12,ASSAULT W/DANGEROUS WEAPON,5
2012,2,12,BURGLARY,2
2012,2,12,MOTOR VEHICLE THEFT,10
2012,2,12,ROBBERY,5
2012,2,12,SEX ABUSE,1
2012,2,12,THEFT F/AUTO,22
2012,2,12,THEFT/OTHER,22
2012,2,13,ASSAULT W/DANGEROUS WEAPON,4
2012,2,13,BURGLARY,7
2012,2,13,MOTOR VEHICLE THEFT,15
2012,2,13,ROBBERY,12
2012,2,13,THEFT F/AUTO,15
2012,2,13,THEFT/OTHER,29
2012,2,14,ASSAULT W/DANGEROUS WEAPON,6
2012,2,14,BURGLARY,3
2012,2,14,HOMICIDE,1
2012,2,14,MOTOR VEHICLE THEFT,6
2012,2,14,ROBBERY,19
2012,2,14,SEX ABUSE,1
2012,2,14,THEFT F/AUTO,24
2012,2,14,THEFT/OTHER,28
2012,2,15,ASSAULT W/DANGEROUS WEAPON,2
2012,2,15,BURGLARY,5
2012,2,15,HOMICIDE,1
2012,2,15,MOTOR VEHICLE THEFT,8
2012,2,15,ROBBERY,14
2012,2,15,THEFT F/AUTO,15
2012,2,15,THEFT/OTHER,29
2012,2,16,ASSAULT W/DANGEROUS WEAPON,2
2012,2,16,BURGLARY,12
2012,2,16,MOTOR VEHICLE THEFT,3
2012,2,16,ROBBERY,15
2012,2,16,THEFT F/AUTO,23
2012,2,16,THEFT/OTHER,33
2012,2,17,ASSAULT W/DANGEROUS WEAPON,5
2012,2,17,BURGLARY,9
2012,2,17,HOMICIDE,1
2012,2,17,MOTOR VEHICLE THEFT,7
2012,2,17,ROBBERY,10
2012,2,17,THEFT F/AUTO,24
2012,2,17,THEFT/OTHER,40
2012,2,18,ASSAULT W/DANGEROUS WEAPON,8
2012,2,18,BURGLARY,6
2012,2,18,MOTOR VEHICLE THEFT,3
2012,2,18,ROBBERY,10
2012,2,18,SEX ABUSE,4
2012,2,18,THEFT F/AUTO,36
2012,2,18,THEFT/OTHER,23
2012,2,19,ASSAULT W/DANGEROUS WEAPON,4
2012,2,19,MOTOR VEHICLE THEFT,4
2012,2,19,ROBBERY,11
2012,2,19,THEFT F/AUTO,27
2012,2,19,THEFT/OTHER,21
2012,2,20,ASSAULT W/DANGEROUS WEAPON,5
2012,2,20,BURGLARY,6
2012,2,20,MOTOR VEHICLE THEFT,7
2012,2,20,ROBBERY,13
2012,2,20,THEFT F/AUTO,24
2012,2,20,THEFT/OTHER,34
2012,2,21,ASSAULT W/DANGEROUS WEAPON,9
2012,2,21,BURGLARY,9
2012,2,21,MOTOR VEHICLE THEFT,4
2012,2,21,ROBBERY,16
2012,2,21,THEFT F/AUTO,22
2012,2,21,THEFT/OTHER,35
2012,2,22,ASSAULT W/DANGEROUS WEAPON,5
2012,2,22,BURGLARY,7
2012,2,22,MOTOR VEHICLE THEFT,5
2012,2,22,ROBBERY,18
2012,2,22,THEFT F/AUTO,19
2012,2,22,THEFT/OTHER,35
2012,2,23,ASSAULT W/DANGEROUS WEAPON,8
2012,2,23,BURGLARY,8
2012,2,23,HOMICIDE,1
2012,2,23,MOTOR VEHICLE THEFT,11
2012,2,23,ROBBERY,9
